ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,Intensity_MeanIntensity_C0,Intensity_MeanIntensity_C1,Intensity_MeanIntensity_C2,Intensity_MeanIntensity_C3,Intensity_MeanIntensity_C4,Intensity_MedianIntensity_C0,Intensity_MedianIntensity_C1,Intensity_MedianIntensity_C2,Intensity_MedianIntensity_C3,Intensity_MedianIntensity_C4,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_Objects_frame_edge_filtered,TrackObjects_Label_1,TrackObjects_Lifetime_1,TrackObjects_ParentImageNumber_1,TrackObjects_ParentObjectNumber_1
168,14,301,280.1727575,41.22923588,0.030994724,0.026369618,0.023985409,0.047423622,0.436596969,0.027450981,0.027450981,0.019607844,0.043137256,0.43921569,280.1727575,41.22923588,0,14,14,411,4,167,22
168,15,668,99.01197605,160.8802395,0.022443349,0.026135964,0.023817073,0.030785489,0.437865456,0.019607844,0.027450981,0.019607844,0.027450981,0.443137258,99.01197605,160.8802395,0,15,15,nan,7,167,12
168,16,287,218.4878049,45.82229965,0.036455559,0.026972741,0.023146821,0.048848809,0.328359647,0.035294119,0.027450981,0.019607844,0.050980393,0.329411775,218.4878049,45.82229965,0,16,16,399,7,167,21
168,17,219,356.9589041,61.05936073,0.047255799,0.033324381,0.023278719,0.043692364,0.287671245,0.043137256,0.027450981,0.019607844,0.043137256,0.282352954,356.9589041,61.05936073,0,17,17,nan,3,167,7
168,18,252,386.7261905,379.9761905,0.017429194,0.020774977,0.0227202,0.040133832,0.433317776,0.011764706,0.011764706,0.019607844,0.035294119,0.431372553,386.7261905,379.9761905,0,18,18,410,4,167,8
168,19,305,336.6721311,63.57377049,0.032889747,0.021382193,0.022423659,0.050093219,0.377023472,0.027450981,0.011764706,0.019607844,0.050980393,0.380392164,336.6721311,63.57377049,0,19,19,401,6,167,5
168,20,265,402.8528302,114.9358491,0.014324825,0.013969664,0.02145764,0.020303367,0.515412525,0.011764706,0.011764706,0.019607844,0.019607844,0.513725519,402.8528302,114.9358491,0,20,20,nan,2,167,10
168,21,261,173.4291188,62.53256705,0.035173917,0.030861694,0.022733079,0.053624823,0.432123812,0.035294119,0.027450981,0.019607844,0.050980393,0.431372553,173.4291188,62.53256705,0,21,21,415,3,167,11
168,22,903,126.4784053,342.986711,0.007004973,0.028662628,0.02292576,0.007113543,0.427281616,0.003921569,0.027450981,0.019607844,0.003921569,0.447058827,126.4784053,342.986711,0,22,24,nan,2,167,9
169,1,534,103.0917603,311.8801498,0.017867372,0.036491152,0.022538005,0.016082838,0.416721751,0.011764706,0.027450981,0.019607844,0.011764706,0.411764711,103.0917603,311.8801498,0,1,2,nan,28,168,2
169,2,274,274.379562,419.2883212,0.025304137,0.022498927,0.02145413,0.021282382,0.421640194,0.019607844,0.011764706,0.019607844,0.019607844,0.423529416,274.379562,419.2883212,0,2,3,404,6,168,1
169,3,535,447.4130841,280.8,0.026886568,0.030778817,0.022503208,0.03972146,0.434744369,0.027450981,0.027450981,0.019607844,0.035294119,0.43921569,447.4130841,280.8,0,3,4,nan,18,168,3
169,4,361,84.62880886,250.4404432,0.046700343,0.041605563,0.02309489,0.039628484,0.392504488,0.043137256,0.043137256,0.019607844,0.035294119,0.388235301,84.62880886,250.4404432,0,4,5,nan,16,168,7
169,5,447,92.20581655,208.4608501,0.026494715,0.024810282,0.023555732,0.027407116,0.396148622,0.027450981,0.027450981,0.019607844,0.027450981,0.388235301,92.20581655,208.4608501,0,5,6,nan,10,168,12
169,6,288,312.65625,418.1979167,0.00965414,0.024400872,0.022698803,0.016353486,0.384109484,0.003921569,0.027450981,0.019607844,0.011764706,0.380392164,312.65625,418.1979167,0,6,7,420,3,168,6
169,7,288,353.4131944,403.3680556,0.010675382,0.024128541,0.02211329,0.01499183,0.395424843,0.011764706,0.027450981,0.019607844,0.011764706,0.392156869,353.4131944,403.3680556,0,7,8,417,3,168,11
169,8,609,119.2660099,120.9655172,0.059119741,0.033188448,0.023825623,0.05121221,0.415312797,0.05882353,0.027450981,0.019607844,0.050980393,0.423529416,119.2660099,120.9655172,0,8,9,nan,34,168,4
169,9,239,456.539749,221.5104603,0.023709903,0.03555665,0.023660678,0.027598655,0.420477485,0.019607844,0.027450981,0.019607844,0.027450981,0.419607848,456.539749,221.5104603,0,9,10,382,12,168,10
169,10,239,278.4644351,41.93723849,0.036606778,0.027976044,0.022348019,0.054623022,0.444269427,0.035294119,0.027450981,0.019607844,0.050980393,0.445098042,278.4644351,41.93723849,0,10,11,411,5,168,14
169,11,307,337.5863192,63.39413681,0.036775884,0.021932682,0.022711887,0.05652424,0.369444984,0.035294119,0.011764706,0.019607844,0.050980393,0.376470596,337.5863192,63.39413681,0,11,12,401,7,168,19
169,12,251,311.5139442,46.81673307,0.043262246,0.024951176,0.023154442,0.041465512,0.439325058,0.043137256,0.027450981,0.019607844,0.043137256,0.443137258,311.5139442,46.81673307,0,12,13,403,6,168,13
169,13,471,99.57324841,162.7898089,0.027817327,0.025794097,0.022821699,0.041122352,0.453744651,0.027450981,0.027450981,0.019607844,0.043137256,0.466666669,99.57324841,162.7898089,0,13,14,nan,8,168,15
169,14,343,173.5655977,63.30029155,0.035259819,0.032550164,0.022546162,0.053998744,0.432298639,0.035294119,0.027450981,0.019607844,0.050980393,0.43921569,173.5655977,63.30029155,0,14,15,415,4,168,21
169,15,281,152.6085409,370.7829181,0.039773918,0.022566465,0.022901403,0.029348964,0.422915363,0.035294119,0.011764706,0.019607844,0.027450981,0.423529416,152.6085409,370.7829181,0,15,16,405,6,168,5
169,16,248,216.9798387,46.57258065,0.041777357,0.031325111,0.024225175,0.055566099,0.326644539,0.043137256,0.027450981,0.019607844,0.05882353,0.325490206,216.9798387,46.57258065,0,16,17,399,8,168,16
169,17,274,386.5036496,379.0729927,0.019693717,0.021797625,0.020337771,0.040575355,0.433419211,0.019607844,0.011764706,0.015686275,0.035294119,0.431372553,386.5036496,379.0729927,0,17,19,410,5,168,18
169,18,357,234.6470588,410.4453782,0.022068436,0.02262866,0.023551382,0.02237601,0.443104306,0.019607844,0.011764706,0.019607844,0.019607844,0.443137258,234.6470588,410.4453782,0,18,20,361,18,168,8
169,19,292,188.3938356,396.3390411,0.028001612,0.024832125,0.023327962,0.027947892,0.451141557,0.027450981,0.027450981,0.019607844,0.027450981,0.454901963,188.3938356,396.3390411,0,19,22,nan,18,168,9
169,20,244,403.5081967,114.0245902,0.018000643,0.017486339,0.021359692,0.030665382,0.508550324,0.019607844,0.011764706,0.015686275,0.027450981,0.509803951,403.5081967,114.0245902,0,20,23,nan,3,168,20
170,1,528,99.26704545,162.7859848,0.028357101,0.02956031,0.022430185,0.042149437,0.442557942,0.027450981,0.027450981,0.019607844,0.035294119,0.454901963,99.26704545,162.7859848,0,1,1,nan,9,169,13
170,2,574,446.8519164,280.7787456,0.022299652,0.033394822,0.0229077,0.034228326,0.430866985,0.019607844,0.027450981,0.019607844,0.035294119,0.435294122,446.8519164,280.7787456,0,2,2,nan,19,169,3
170,3,516,103.1472868,310.8275194,0.015146679,0.036479709,0.023027817,0.01380149,0.416537474,0.011764706,0.027450981,0.019607844,0.011764706,0.41568628,103.1472868,310.8275194,0,3,3,nan,29,169,1
170,4,335,338.0447761,63.13432836,0.038127013,0.023143108,0.021480832,0.060778462,0.361381337,0.035294119,0.027450981,0.019607844,0.05882353,0.368627459,338.0447761,63.13432836,0,4,4,401,8,169,11
170,5,209,393.2009569,86.6937799,0.031485131,0.031166151,0.023360541,0.020808707,0.359846148,0.027450981,0.027450981,0.019607844,0.019607844,0.360784322,393.2009569,86.6937799,0,5,5,nan,1,0,0
170,6,481,92.43451143,208.3180873,0.023521259,0.024931719,0.02407566,0.027075945,0.395996908,0.019607844,0.027450981,0.019607844,0.027450981,0.388235301,92.43451143,208.3180873,0,6,6,nan,11,169,5
170,7,244,278.75,42.3852459,0.0415622,0.026695597,0.023754421,0.058453875,0.446239156,0.043137256,0.027450981,0.019607844,0.05882353,0.447058827,278.75,42.3852459,0,7,7,411,6,169,10
170,8,485,310.5814433,414.0391753,0.007980595,0.020974328,0.022235699,0.01414999,0.397137665,0.003921569,0.011764706,0.019607844,0.011764706,0.400000006,310.5814433,414.0391753,0,8,8,420,4,169,6
170,9,290,217.4034483,47.26206897,0.039729548,0.029114267,0.023286005,0.054847872,0.331156197,0.035294119,0.027450981,0.019607844,0.050980393,0.329411775,217.4034483,47.26206897,0,9,9,399,9,169,16
170,10,591,119.571912,120.9678511,0.054882056,0.031306195,0.022792874,0.047629476,0.414578155,0.050980393,0.027450981,0.019607844,0.043137256,0.419607848,119.571912,120.9678511,0,10,10,nan,35,169,8
170,11,239,152.4267782,370.0627615,0.03993765,0.029370745,0.024070884,0.029764543,0.420296994,0.035294119,0.027450981,0.021568628,0.027450981,0.419607848,152.4267782,370.0627615,0,11,11,405,7,169,15
170,12,405,232.0765432,409.0641975,0.018920359,0.021418543,0.02228032,0.020498669,0.44709756,0.019607844,0.011764706,0.019607844,0.019607844,0.447058827,232.0765432,409.0641975,0,12,12,361,19,169,18
170,13,269,188.472119,396.1635688,0.027494716,0.024622786,0.023543991,0.02641592,0.450484732,0.027450981,0.027450981,0.019607844,0.027450981,0.450980395,188.472119,396.1635688,0,13,13,nan,19,169,19
170,14,242,274.661157,418.2809917,0.026430077,0.022443689,0.022605737,0.023772485,0.423545621,0.027450981,0.011764706,0.019607844,0.019607844,0.423529416,274.661157,418.2809917,0,14,14,404,7,169,2
170,15,400,84.8725,250.495,0.037715687,0.04059804,0.022970589,0.030676471,0.39120589,0.035294119,0.043137256,0.019607844,0.027450981,0.380392164,84.8725,250.495,0,15,15,nan,17,169,4
170,16,321,384.9875389,379.6168224,0.017286666,0.021122717,0.021428136,0.040706128,0.433290579,0.013725491,0.011764706,0.01764706,0.039215688,0.431372553,384.9875389,379.6168224,0,16,16,410,6,169,17
170,17,293,403.4948805,114.1877133,0.024372617,0.017667135,0.022324835,0.038372483,0.504249499,0.019607844,0.011764706,0.019607844,0.035294119,0.505882382,403.4948805,114.1877133,0,17,17,nan,4,169,20
170,18,263,351.3498099,403.2205323,0.009960486,0.022604936,0.023529412,0.014314471,0.396794161,0.003921569,0.011764706,0.023529412,0.011764706,0.398039222,351.3498099,403.2205323,0,18,18,417,4,169,7
170,19,287,174.0592334,63.79790941,0.038505159,0.031932774,0.023761701,0.059042155,0.434105354,0.035294119,0.027450981,0.019607844,0.05882353,0.43921569,174.0592334,63.79790941,0,19,19,415,5,169,14
170,20,229,310.2707424,46.84716157,0.045329225,0.028341468,0.022073808,0.037331964,0.43650998,0.043137256,0.027450981,0.019607844,0.035294119,0.443137258,310.2707424,46.84716157,0,20,20,403,7,169,12
170,21,577,128.254766,335.135182,0.009331567,0.017643661,0.02156523,0.01210453,0.465361747,0.003921569,0.011764706,0.019607844,0.011764706,0.466666669,128.254766,335.135182,0,21,24,nan,1,0,0
171,1,649,446.1587057,280.853621,0.019474909,0.031209403,0.023420648,0.028115654,0.432387689,0.019607844,0.027450981,0.019607844,0.027450981,0.435294122,446.1587057,280.853621,0,1,1,nan,20,170,2
171,2,421,92.03800475,207.9239905,0.023594617,0.025140888,0.02415351,0.028894789,0.387257237,0.019607844,0.027450981,0.019607844,0.027450981,0.380392164,92.03800475,207.9239905,0,2,2,nan,12,170,6
171,3,477,102.0503145,309.6645702,0.012874584,0.039963827,0.022509969,0.010893247,0.410350646,0.011764706,0.027450981,0.019607844,0.011764706,0.411764711,102.0503145,309.6645702,0,3,3,nan,30,170,3
171,4,610,99.33606557,163.9196721,0.027232402,0.029315333,0.022057217,0.041922213,0.436740607,0.019607844,0.027450981,0.019607844,0.035294119,0.450980395,99.33606557,163.9196721,0,4,4,nan,10,170,1
171,5,270,218.1481481,47.44074074,0.043035586,0.028801743,0.022832245,0.054829341,0.328932472,0.043137256,0.027450981,0.019607844,0.050980393,0.329411775,218.1481481,47.44074074,0,5,5,399,10,170,9
171,6,474,153.0189873,369.9451477,0.027442708,0.02875817,0.023024738,0.019260363,0.425448834,0.027450981,0.027450981,0.019607844,0.011764706,0.427450985,153.0189873,369.9451477,0,6,6,405,8,170,11
171,7,703,120.344239,121.0739687,0.042601736,0.030546956,0.023774859,0.040509861,0.415016881,0.035294119,0.027450981,0.019607844,0.035294119,0.423529416,120.344239,121.0739687,0,7,7,nan,36,170,10
171,8,247,277.9878543,42.94736842,0.042327539,0.031245535,0.023735811,0.059315712,0.445439394,0.043137256,0.027450981,0.019607844,0.05882353,0.447058827,277.9878543,42.94736842,0,8,8,411,7,170,7
171,9,316,352.4936709,402.914557,0.008600149,0.022226359,0.021295608,0.011901217,0.392119639,0.003921569,0.011764706,0.019607844,0.011764706,0.392156869,352.4936709,402.914557,0,9,9,417,5,170,18
171,10,341,336.7008798,63.57771261,0.03821517,0.022586396,0.022850901,0.058007017,0.367948947,0.035294119,0.011764706,0.019607844,0.05882353,0.368627459,336.7008798,63.57771261,0,10,10,401,9,170,4
171,11,570,231.7859649,408.6754386,0.016491229,0.022235982,0.02261438,0.015947713,0.446281395,0.011764706,0.011764706,0.019607844,0.011764706,0.447058827,231.7859649,408.6754386,0,11,11,361,20,170,12
171,12,286,403.9195804,113.486014,0.033964076,0.02266557,0.021760593,0.048128343,0.499122461,0.035294119,0.027450981,0.019607844,0.050980393,0.501960814,403.9195804,113.486014,0,12,12,nan,5,170,17
171,13,523,188.4894837,396.1300191,0.018858022,0.03023282,0.022044765,0.019457879,0.441945042,0.019607844,0.027450981,0.019607844,0.019607844,0.447058827,188.4894837,396.1300191,0,13,13,nan,20,170,13
171,14,245,311.1877551,47.28163265,0.045442178,0.028731493,0.023801521,0.038767508,0.434429776,0.043137256,0.027450981,0.019607844,0.035294119,0.435294122,311.1877551,47.28163265,0,14,14,403,8,170,20
171,15,268,274.7649254,418,0.024187885,0.022944103,0.02238806,0.021949079,0.420515076,0.019607844,0.011764706,0.019607844,0.019607844,0.419607848,274.7649254,418,0,15,15,404,8,170,14
171,16,246,357.1463415,61.7398374,0.032631915,0.033094214,0.021919338,0.030495776,0.290196091,0.027450981,0.027450981,0.019607844,0.027450981,0.286274523,357.1463415,61.7398374,0,16,17,nan,1,0,0
171,17,265,385.1622642,379.3622642,0.019089901,0.024506105,0.022079172,0.041834999,0.431268965,0.019607844,0.027450981,0.019607844,0.043137256,0.431372553,385.1622642,379.3622642,0,17,18,410,7,170,16
171,18,303,174.2970297,64.3960396,0.03912509,0.031514917,0.022830519,0.056739793,0.434892905,0.035294119,0.027450981,0.019607844,0.05882353,0.437254906,174.2970297,64.3960396,0,18,19,415,6,170,19
171,19,234,85.64529915,250.2777778,0.04234959,0.041729513,0.024803084,0.033199264,0.38853696,0.043137256,0.043137256,0.023529412,0.027450981,0.388235301,85.64529915,250.2777778,0,19,20,nan,18,170,15
171,20,322,311.1677019,413.0186335,0.010035319,0.021641701,0.023371088,0.015552308,0.398794306,0.003921569,0.011764706,0.019607844,0.011764706,0.400000006,311.1677019,413.0186335,0,20,22,420,5,170,8
171,21,201,129.4925373,331.7512438,0.016174032,0.013949859,0.020251683,0.024075701,0.467193448,0.011764706,0.011764706,0.019607844,0.027450981,0.466666669,129.4925373,331.7512438,0,21,24,nan,2,170,21
172,1,337,153.4985163,369.4747774,0.030441614,0.026345494,0.023622506,0.022435562,0.426845877,0.027450981,0.027450981,0.019607844,0.019607844,0.425490201,153.4985163,369.4747774,0,1,1,405,9,171,6
172,2,241,311.4232365,47.67219917,0.04741681,0.029875519,0.023317876,0.037311855,0.435489387,0.043137256,0.027450981,0.019607844,0.035294119,0.435294122,311.4232365,47.67219917,0,2,2,403,9,171,14
172,3,326,130.0398773,332.1656442,0.014868279,0.017226032,0.021111513,0.02580296,0.467328285,0.011764706,0.011764706,0.019607844,0.019607844,0.466666669,130.0398773,332.1656442,0,3,3,nan,3,171,21
172,4,217,393.5576037,85.66820276,0.021180085,0.040354207,0.02371013,0.013011657,0.351658091,0.019607844,0.035294118,0.019607844,0.011764706,0.349019617,393.5576037,85.66820276,0,4,4,nan,1,0,0
172,5,229,85.74235808,249.441048,0.037657335,0.03933556,0.024505524,0.028975084,0.386813946,0.035294119,0.043137256,0.019607844,0.027450981,0.384313732,85.74235808,249.441048,0,5,5,nan,19,171,19
172,6,312,175.4070513,64.14423077,0.041025642,0.034087482,0.021694319,0.062569132,0.430593267,0.043137256,0.027450981,0.019607844,0.05882353,0.435294122,175.4070513,64.14423077,0,6,6,415,7,171,18
172,7,244,357.7704918,61.5,0.031388622,0.035615558,0.023834781,0.028495661,0.287190626,0.027450981,0.027450981,0.019607844,0.027450981,0.282352954,357.7704918,61.5,0,7,7,nan,2,171,16
172,8,313,384.9744409,379.9584665,0.016412955,0.024418969,0.022038465,0.038138196,0.424130807,0.011764706,0.027450981,0.019607844,0.035294119,0.423529416,384.9744409,379.9584665,0,8,8,410,8,171,17
172,9,303,278.1914191,43.54455446,0.042127743,0.0311137,0.023840032,0.059276517,0.439461597,0.043137256,0.027450981,0.019607844,0.05882353,0.43921569,278.1914191,43.54455446,0,9,12,411,8,171,8
172,10,654,99.73700306,164.1819572,0.025700067,0.030461115,0.023409487,0.039623435,0.436709249,0.019607844,0.027450981,0.019607844,0.035294119,0.454901963,99.73700306,164.1819572,0,10,13,nan,11,171,4
172,11,515,92.98640777,207.1708738,0.021663812,0.024854369,0.023742624,0.0262174,0.393931094,0.019607844,0.027450981,0.019607844,0.019607844,0.384313732,92.98640777,207.1708738,0,11,14,nan,13,171,2
172,12,654,120.6850153,121.2125382,0.040876658,0.032283985,0.023607364,0.038334234,0.41407328,0.035294119,0.027450981,0.019607844,0.035294119,0.419607848,120.6850153,121.2125382,0,12,16,nan,37,171,7
172,13,376,337.2819149,63.27925532,0.039163539,0.021756362,0.022997498,0.057300794,0.358427209,0.035294119,0.011764706,0.019607844,0.05882353,0.360784322,337.2819149,63.27925532,0,13,17,401,10,171,10
172,14,553,445.2640145,281.198915,0.018501578,0.02940822,0.021905472,0.027528987,0.432755385,0.011764706,0.027450981,0.019607844,0.027450981,0.435294122,445.2640145,281.198915,0,14,18,nan,21,171,1
172,15,252,218.1904762,47.82936508,0.047510117,0.029520698,0.023669469,0.06117336,0.328213518,0.043137256,0.027450981,0.019607844,0.05882353,0.325490206,218.1904762,47.82936508,0,15,19,399,11,171,5
172,16,336,310.25,410.9791667,0.009838936,0.018359011,0.02245565,0.015919702,0.404820267,0.003921569,0.011764706,0.019607844,0.011764706,0.407843143,310.25,410.9791667,0,16,20,420,6,171,20
172,17,357,404.5602241,114.3893557,0.037172517,0.02260669,0.022068436,0.055253475,0.494249479,0.035294119,0.011764706,0.019607844,0.050980393,0.498039216,404.5602241,114.3893557,0,17,21,nan,6,171,12
172,18,595,104.1294118,311.2722689,0.009550173,0.037192289,0.023041688,0.008350635,0.415205148,0.003921569,0.027450981,0.019607844,0.003921569,0.411764711,104.1294118,311.2722689,0,18,22,nan,31,171,3
172,19,328,456.2560976,220.75,0.012362506,0.040889527,0.023971785,0.014562411,0.410162607,0.011764706,0.043137256,0.019607844,0.011764706,0.407843143,456.2560976,220.75,0,19,23,nan,1,0,0
172,20,435,232.7402299,408.6643678,0.017534371,0.022186162,0.023204869,0.01790399,0.443407712,0.019607844,0.011764706,0.019607844,0.011764706,0.443137258,232.7402299,408.6643678,0,20,24,361,21,171,11
172,21,391,189.1815857,395.5677749,0.020209619,0.027491099,0.023770123,0.019958879,0.444039922,0.019607844,0.027450981,0.019607844,0.019607844,0.447058827,189.1815857,395.5677749,0,21,25,nan,21,171,13
173,1,555,93.04684685,206.5513514,0.022752165,0.023536478,0.022999471,0.026440559,0.39200142,0.019607844,0.011764706,0.019607844,0.027450981,0.386274517,93.04684685,206.5513514,0,1,1,nan,14,172,11
173,2,295,277.6847458,43.99322034,0.043403125,0.030003324,0.02178797,0.058916585,0.439893656,0.043137256,0.027450981,0.019607844,0.05882353,0.43921569,277.6847458,43.99322034,0,2,2,411,9,172,9
173,3,308,338.5324675,63.30519481,0.043837536,0.023847721,0.022307105,0.067048639,0.354978364,0.043137256,0.011764706,0.019607844,0.06666667,0.360784322,338.5324675,63.30519481,0,3,3,401,11,172,13
173,4,274,218.4489051,48.39781022,0.044697296,0.03380564,0.023142981,0.057163305,0.330585383,0.043137256,0.027450981,0.019607844,0.05882353,0.329411775,218.4489051,48.39781022,0,4,4,399,12,172,15
173,5,548,121.1222628,120.4908759,0.039659368,0.032424503,0.023586662,0.037805926,0.415414346,0.035294119,0.027450981,0.019607844,0.035294119,0.419607848,121.1222628,120.4908759,0,5,5,nan,38,172,12
173,6,336,383.6517857,379.7738095,0.016795052,0.024101308,0.02175537,0.034628852,0.425525215,0.011764706,0.027450981,0.019607844,0.035294119,0.427450985,383.6517857,379.7738095,0,6,6,410,9,172,8
173,7,409,100.0660147,163.8386308,0.038266457,0.029646676,0.023270532,0.058315357,0.446291778,0.035294119,0.027450981,0.019607844,0.05882353,0.456862748,100.0660147,163.8386308,0,7,8,nan,12,172,10
173,8,388,351.8917526,403.6159794,0.006569638,0.027501517,0.021649485,0.008419244,0.388154444,0.003921569,0.027450981,0.019607844,0.003921569,0.388235301,351.8917526,403.6159794,0,8,9,nan,1,0,0
173,9,298,86.31879195,250.0167785,0.028437953,0.03874194,0.022884591,0.023055666,0.389643381,0.027450981,0.027450981,0.019607844,0.019607844,0.384313732,86.31879195,250.0167785,0,9,10,nan,20,172,5
173,10,405,404.4246914,114.2345679,0.038973615,0.0241588,0.023248609,0.054311306,0.49056404,0.035294119,0.027450981,0.019607844,0.050980393,0.490196079,404.4246914,114.2345679,0,10,11,nan,7,172,17
173,11,385,129.1246753,332.1688312,0.016409473,0.019353196,0.022622868,0.027939904,0.469854855,0.011764706,0.011764706,0.019607844,0.027450981,0.470588237,129.1246753,332.1688312,0,11,12,nan,4,172,3
173,12,333,173.8018018,66.14714715,0.036966379,0.034045811,0.022846377,0.05973032,0.435906499,0.035294119,0.027450981,0.019607844,0.05882353,0.43921569,173.8018018,66.14714715,0,12,13,415,8,172,6
173,13,291,309.4982818,407.7731959,0.011104373,0.01739775,0.022276128,0.016211846,0.409096427,0.011764706,0.011764706,0.019607844,0.011764706,0.407843143,309.4982818,407.7731959,0,13,14,420,7,172,16
173,14,388,189.7190722,395.1469072,0.019820094,0.027400445,0.023832627,0.019001415,0.44323833,0.019607844,0.027450981,0.019607844,0.019607844,0.447058827,189.7190722,395.1469072,0,14,15,nan,22,172,21
173,15,286,444.7727273,280.958042,0.021239545,0.032346086,0.024077884,0.028671329,0.430440152,0.019607844,0.027450981,0.019607844,0.027450981,0.427450985,444.7727273,280.958042,0,15,16,nan,22,172,14
173,16,208,275.8076923,417.3942308,0.023322022,0.025584465,0.022360483,0.017760181,0.416157622,0.019607844,0.027450981,0.019607844,0.011764706,0.41568628,275.8076923,417.3942308,0,16,17,nan,1,0,0
173,17,263,154.0380228,368.8212928,0.031760233,0.026153732,0.022873333,0.020562142,0.427600095,0.027450981,0.027450981,0.019607844,0.019607844,0.425490201,154.0380228,368.8212928,0,17,18,405,10,172,1
173,18,352,418.8721591,323.7357955,0.008400179,0.015530303,0.020699644,0.020599377,0.486575319,0.003921569,0.011764706,0.019607844,0.019607844,0.486274511,418.8721591,323.7357955,0,18,20,nan,1,0,0
173,19,398,233.0150754,409.1155779,0.017252932,0.02411075,0.022701745,0.016868657,0.436328707,0.011764706,0.027450981,0.019607844,0.011764706,0.43921569,233.0150754,409.1155779,0,19,21,361,22,172,20
173,20,346,455.9393064,220.765896,0.010325286,0.04292191,0.022101327,0.012750765,0.410642644,0.011764706,0.043137256,0.019607844,0.011764706,0.407843143,455.9393064,220.765896,0,20,22,nan,2,172,19
173,21,423,103.7801418,308.6973995,0.00940064,0.036786725,0.023149308,0.00808418,0.417215971,0.003921569,0.027450981,0.019607844,0.003921569,0.41568628,103.7801418,308.6973995,0,21,23,nan,32,172,18
173,22,207,311.7004831,47.91304348,0.044444446,0.030482145,0.025973289,0.036430805,0.432622909,0.043137256,0.027450981,0.023529412,0.035294119,0.435294122,311.7004831,47.91304348,0,22,24,403,10,172,2
174,1,244,217.9262295,48.40983607,0.045467697,0.034795886,0.023947285,0.055239474,0.325538422,0.043137256,0.027450981,0.019607844,0.05882353,0.329411775,217.9262295,48.40983607,0,1,3,399,13,173,4
174,2,439,92.28018223,206.0501139,0.025253473,0.027567109,0.023725938,0.032015723,0.381892901,0.027450981,0.027450981,0.023529412,0.027450981,0.376470596,92.28018223,206.0501139,0,2,4,nan,15,173,1
174,3,430,444.072093,280.4023256,0.016005472,0.030569996,0.022708619,0.023064296,0.429995444,0.011764706,0.027450981,0.019607844,0.019607844,0.431372553,444.072093,280.4023256,0,3,5,nan,23,173,15
174,4,279,338.5519713,63.47311828,0.045962472,0.024569542,0.023107739,0.063616559,0.356033461,0.047058824,0.027450981,0.019607844,0.05882353,0.356862754,338.5519713,63.47311828,0,4,6,401,12,173,3
174,5,251,392.8286853,86.96015936,0.01331146,0.03873135,0.024310602,0.010796032,0.355550356,0.011764706,0.027450981,0.019607844,0.011764706,0.352941185,392.8286853,86.96015936,0,5,7,nan,1,0,0
174,6,267,277.7003745,44.14981273,0.04115444,0.030755674,0.022736286,0.059308219,0.439083502,0.035294119,0.027450981,0.019607844,0.05882353,0.43921569,277.7003745,44.14981273,0,6,8,411,10,173,2
174,7,395,190.2531646,394.4658228,0.016133036,0.02715314,0.02309258,0.016480517,0.447118396,0.011764706,0.027450981,0.019607844,0.011764706,0.447058827,190.2531646,394.4658228,0,7,9,nan,23,173,14
174,8,622,122.0787781,121.2620579,0.032866781,0.034392536,0.024601224,0.033055924,0.418365809,0.027450981,0.027450981,0.019607844,0.027450981,0.423529416,122.0787781,121.2620579,0,8,10,nan,39,173,5
174,9,362,100.2541436,163.8149171,0.041826455,0.029899253,0.022045283,0.06313509,0.446679675,0.043137256,0.027450981,0.019607844,0.06666667,0.454901963,100.2541436,163.8149171,0,9,11,nan,13,173,7
174,10,292,86.51369863,249.7534247,0.0268332,0.039229117,0.023515983,0.020964277,0.386771428,0.027450981,0.043137256,0.019607844,0.019607844,0.380392164,86.51369863,249.7534247,0,10,12,nan,21,173,9
174,11,380,309.4026316,407.9026316,0.009927761,0.015892673,0.022745099,0.016666667,0.408400418,0.011764706,0.011764706,0.019607844,0.011764706,0.411764711,309.4026316,407.9026316,0,11,13,420,8,173,13
174,12,400,129.9925,331.8675,0.018254902,0.0215,0.021931373,0.032196079,0.469127455,0.019607844,0.011764706,0.019607844,0.027450981,0.470588237,129.9925,331.8675,0,12,14,nan,5,173,11
174,13,432,404.6898148,114.1087963,0.04244735,0.02618918,0.022276689,0.059903778,0.484776699,0.043137256,0.027450981,0.019607844,0.05882353,0.486274511,404.6898148,114.1087963,0,13,15,nan,8,173,10
174,14,234,429.9786325,162.6068376,0.025490197,0.021367522,0.022507123,0.036567791,0.479202284,0.027450981,0.011764706,0.019607844,0.035294119,0.478431374,429.9786325,162.6068376,0,14,16,nan,1,0,0
174,15,291,233.1237113,406.024055,0.017828988,0.022532175,0.023057746,0.017074322,0.441735736,0.011764706,0.011764706,0.019607844,0.011764706,0.443137258,233.1237113,406.024055,0,15,17,361,23,173,19
174,16,265,275.7433962,416.6679245,0.017713652,0.025971144,0.020998891,0.014679986,0.415878658,0.019607844,0.027450981,0.015686275,0.011764706,0.41568628,275.7433962,416.6679245,0,16,18,nan,2,173,16
174,17,206,310.5194175,48.5776699,0.042813631,0.029811537,0.022710833,0.034189988,0.433066824,0.043137256,0.027450981,0.019607844,0.035294119,0.431372553,310.5194175,48.5776699,0,17,19,403,11,173,22
