ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,Intensity_MeanIntensity_C0,Intensity_MeanIntensity_C1,Intensity_MeanIntensity_C2,Intensity_MeanIntensity_C3,Intensity_MeanIntensity_C4,Intensity_MedianIntensity_C0,Intensity_MedianIntensity_C1,Intensity_MedianIntensity_C2,Intensity_MedianIntensity_C3,Intensity_MedianIntensity_C4,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_Objects_frame_edge_filtered,TrackObjects_Label_1,TrackObjects_Lifetime_1,TrackObjects_ParentImageNumber_1,TrackObjects_ParentObjectNumber_1
96,11,279,70.39068100358423,325.60931899641577,0.14837304482697158,0.05474734815391695,0.029981025584763097,0.17656898399728174,0.42113993437059466,0.13333334028720856,0.05882352963089943,0.027450980618596077,0.1725490242242813,0.4117647111415863,70.39068100358423,325.60931899641577,0,11,18,313.0,12,95.0,8
96,12,231,447.4891774891775,339.45021645021643,0.1263220478091147,0.05968933162235078,0.02897886521872375,0.20748663551750637,0.36855955415473873,0.125490203499794,0.05882352963089943,0.027450980618596077,0.21568627655506134,0.36274510622024536,447.4891774891775,339.45021645021643,0,12,19,353.0,2,95.0,23
96,13,314,467.6496815286624,248.2420382165605,0.11283876927522053,0.054489822515470396,0.027875609710741385,0.16454352866146404,0.3724740927766083,0.10980392247438431,0.05882352963089943,0.0235294122248888,0.1725490242242813,0.3764705955982208,467.6496815286624,248.2420382165605,0,13,20,337.0,7,95.0,12
96,14,345,329.9246376811594,461.3478260869565,0.1477806236432946,0.06189258441167033,0.030690538038270196,0.18716681342625963,0.42718954820563826,0.14901961386203766,0.05882352963089943,0.027450980618596077,0.18431372940540314,0.41960784792900085,329.9246376811594,461.3478260869565,0,14,22,nan,19,95.0,7
96,15,354,210.31638418079095,57.69209039548023,0.13538274434158357,0.05308519007038262,0.028736015076691147,0.14362468536269699,0.4179240146094123,0.13333334028720856,0.04313725605607033,0.0235294122248888,0.1411764770746231,0.4000000059604645,210.31638418079095,57.69209039548023,0,15,23,340.0,5,95.0,13
96,16,392,353.5433673469388,74.33673469387755,0.1307823166954426,0.05786314659409833,0.02885154153372408,0.09394758162848955,0.46062425987756983,0.11764705926179886,0.05882352963089943,0.027450980618596077,0.0941176488995552,0.4588235318660736,353.5433673469388,74.33673469387755,0,16,24,351.0,2,95.0,14
96,17,245,393.33061224489796,404.22857142857146,0.10789916275107131,0.05107643167887415,0.03201280607252705,0.1720048062351285,0.4411364651456171,0.1039215698838234,0.04313725605607033,0.027450980618596077,0.1725490242242813,0.42352941632270813,393.33061224489796,404.22857142857146,0,17,27,327.0,9,95.0,16
96,18,436,248.99770642201835,449.3165137614679,0.06529052160923805,0.046842958291121034,0.03012232511270142,0.11076632811508458,0.39481022393484727,0.06666667014360428,0.04313725605607033,0.027450980618596077,0.10980392247438431,0.3960784375667572,248.99770642201835,449.3165137614679,0,18,28,nan,22,95.0,29
96,19,289,416.121107266436,379.13148788927333,0.08510754021387354,0.044711311083531914,0.033760771796648686,0.09661442704763018,0.39626841004744534,0.0784313753247261,0.04313725605607033,0.0313725508749485,0.0941176488995552,0.3843137323856354,416.121107266436,379.13148788927333,0,19,29,329.0,8,95.0,30
96,20,276,274.68840579710144,417.3840579710145,0.03567775027603721,0.03196931006791799,0.13682864806142406,0.022421142935037504,0.41186417120954266,0.03529411926865578,0.027450980618596077,0.13333334028720856,0.019607843831181526,0.4117647111415863,274.68840579710144,417.3840579710145,0,20,31,nan,25,95.0,10
96,21,270,142.78518518518518,424.7814814814815,0.049513436269222035,0.047349311059547795,0.029760349555699915,0.10498184755927435,0.3915177990992864,0.05098039284348488,0.04313725605607033,0.027450980618596077,0.10196078568696976,0.3921568691730499,142.78518518518518,424.7814814814815,0,21,32,nan,34,95.0,11
96,22,349,290.0773638968481,54.07449856733524,0.19825833432782003,0.06430698488772257,0.028630822848923567,0.22343952518308743,0.39343784062090437,0.1921568661928177,0.05882352963089943,0.0235294122248888,0.2235294133424759,0.3921568691730499,290.0773638968481,54.07449856733524,0,22,34,328.0,9,95.0,18
96,23,302,61.817880794701985,219.38741721854305,0.24182574344885271,0.08358654909033254,0.03199584576430799,0.31341384928550153,0.4165692828743663,0.239215686917305,0.08627451211214066,0.0313725508749485,0.32156863808631897,0.41960784792900085,61.817880794701985,219.38741721854305,0,23,35,350.0,3,95.0,9
96,24,243,306.32510288065845,410.8395061728395,0.04213669117340826,0.03543936164950025,0.23151779843210685,0.023916727863252163,0.3941095842991346,0.04313725605607033,0.027450980618596077,0.2294117659330368,0.019607843831181526,0.3921568691730499,306.32510288065845,410.8395061728395,0,24,36,352.0,2,95.0,15
96,25,345,380.8985507246377,429.9014492753623,0.1580676373688207,0.05891446553008712,0.02937198168179695,0.17666382977496023,0.4886501982592154,0.14901961386203766,0.05882352963089943,0.027450980618596077,0.1725490242242813,0.4901960790157318,380.8985507246377,429.9014492753623,0,25,37,346.0,5,95.0,19
96,26,290,239.5241379310345,404.2896551724138,0.03198106912735464,0.03491548410905846,0.07530764231843681,0.009371197042216001,0.3834212380236593,0.027450980618596077,0.027450980618596077,0.07058823853731155,0.003921568859368563,0.3803921639919281,239.5241379310345,404.2896551724138,0,26,38,307.0,14,95.0,32
96,27,282,459.63120567375887,306.1950354609929,0.0833541952578866,0.04505632133454296,0.02708941821920428,0.07715199772162852,0.4244472345350482,0.07450980693101883,0.04313725605607033,0.0235294122248888,0.06666667014360428,0.40392157435417175,459.63120567375887,306.1950354609929,0,27,40,318.0,11,95.0,22
96,28,349,174.4756446991404,439.0372492836676,0.11339963247257694,0.05137367372569177,0.02848474728076967,0.18590932553980957,0.3508624168897427,0.10980392247438431,0.04313725605607033,0.02549019642174244,0.18431372940540314,0.3490196168422699,174.4756446991404,439.0372492836676,0,28,41,nan,32,95.0,26
96,29,367,302.2179836512262,466.0354223433242,0.13596196367077995,0.06509590348132381,0.03359512842135955,0.18146070865381317,0.43206711141874743,0.13333334028720856,0.05882352963089943,0.0313725508749485,0.1764705926179886,0.43529412150382996,302.2179836512262,466.0354223433242,0,29,44,355.0,2,95.0,25
96,30,253,123.78656126482214,98.65612648221344,0.24696582878236714,0.06937921575450968,0.032829575457797924,0.20530109811323904,0.4646826407654954,0.24313725531101227,0.07450980693101883,0.0313725508749485,0.2078431397676468,0.46666666865348816,123.78656126482214,98.65612648221344,0,30,45,348.0,4,95.0,28
96,31,230,287.4304347826087,400.7086956521739,0.026001705698992895,0.1878942929005817,0.08252344651390676,0.018363171880659848,0.4214663303416708,0.027450980618596077,0.18039216101169586,0.07450980693101883,0.019607843831181526,0.42352941632270813,287.4304347826087,400.7086956521739,0,31,49,354.0,2,95.0,24
96,32,223,451.3811659192825,169.05381165919283,0.07704211925177296,0.06742284517117145,0.031231865871513907,0.09040710709220626,0.3922272117415886,0.05882352963089943,0.05882352963089943,0.027450980618596077,0.07450980693101883,0.3921568691730499,451.3811659192825,169.05381165919283,0,32,50,342.0,5,95.0,31
96,33,283,238.10247349823322,359.208480565371,0.022517841636752807,0.0972216473102517,0.09961893151155525,0.007371994961290078,0.3711633139911894,0.019607843831181526,0.05882352963089943,0.09803921729326248,0.003921568859368563,0.3764705955982208,238.10247349823322,359.208480565371,0,33,51,nan,1,0.0,0
97,1,438,422.9474885844749,131.3310502283105,0.08691915359505406,0.07007789576519706,0.02942967234119841,0.08975736671191169,0.4407646222609908,0.0784313753247261,0.07450980693101883,0.027450980618596077,0.08235294371843338,0.4431372582912445,422.9474885844749,131.3310502283105,0,1,1,nan,15,96.0,4
97,2,323,391.2910216718266,110.6625386996904,0.06984763127829499,0.04539549656373797,0.029417836185164126,0.07720512567497444,0.4334486808754711,0.07450980693101883,0.04313725605607033,0.0235294122248888,0.07450980693101883,0.42352941632270813,391.2910216718266,110.6625386996904,0,2,2,nan,10,96.0,1
97,3,317,274.2145110410095,461.0157728706625,0.11871095789943113,0.06285643732110596,0.03147151706628619,0.19654852947461116,0.4383002474480999,0.11764705926179886,0.05882352963089943,0.02941176574677229,0.20000000298023224,0.43529412150382996,274.2145110410095,461.0157728706625,0,3,3,nan,23,96.0,2
97,4,290,467.96206896551723,248.46896551724137,0.10818120651589386,0.05688979169032697,0.028776201108020955,0.14901961160759475,0.37503719473707264,0.10980392247438431,0.05882352963089943,0.027450980618596077,0.14901961386203766,0.3803921639919281,467.96206896551723,248.46896551724137,0,4,4,337.0,8,96.0,13
97,5,200,311.315,440.625,0.07272549228277057,0.05300000102259219,0.2554117719084024,0.026078432011418046,0.40456863313913344,0.07450980693101883,0.04313725605607033,0.250980406999588,0.027450980618596077,0.40392157435417175,311.315,440.625,0,5,5,nan,33,96.0,8
97,6,321,330.01557632398755,461.5732087227414,0.1484698594730591,0.06447987437155388,0.029454524205225836,0.1868670257127545,0.4232117827993316,0.14901961386203766,0.05882352963089943,0.027450980618596077,0.1882352977991104,0.4156862795352936,330.01557632398755,461.5732087227414,0,6,6,nan,20,96.0,14
97,7,297,218.2828282828283,460.8821548821549,0.10593517166985707,0.05635439479090148,0.031240510657078488,0.1824651795630704,0.39449396599021425,0.10196078568696976,0.05882352963089943,0.0313725508749485,0.1764705926179886,0.3921568691730499,218.2828282828283,460.8821548821549,0,7,7,nan,21,96.0,6
97,8,474,366.3185654008439,105.48523206751055,0.06838752571316555,0.04166459911876213,0.02653263924635538,0.08732522789777929,0.41284852031665514,0.06666667014360428,0.04313725605607033,0.0235294122248888,0.08627451211214066,0.4117647111415863,366.3185654008439,105.48523206751055,0,8,8,343.0,6,96.0,3
97,9,243,447.87242798353907,339.4938271604938,0.12195594662440166,0.05772613688015643,0.030113774857679267,0.1997095184561647,0.3670136461287369,0.125490203499794,0.05882352963089943,0.027450980618596077,0.20588235557079315,0.35686275362968445,447.87242798353907,339.4938271604938,0,9,9,353.0,3,96.0,12
97,10,221,240.06334841628959,482.3076923076923,0.37302813395790385,0.09065744165347982,0.03265016511234358,0.29961849755830894,0.47910568259690145,0.3803921639919281,0.08627451211214066,0.027450980618596077,0.30588236451148987,0.47843137383461,240.06334841628959,482.3076923076923,0,10,10,nan,2,96.0,9
97,11,380,249.70263157894738,448.7526315789474,0.05936016677633712,0.04357069233481429,0.029525284728917637,0.10016512143131541,0.395242524303888,0.05882352963089943,0.04313725605607033,0.027450980618596077,0.0941176488995552,0.3960784375667572,249.70263157894738,448.7526315789474,0,11,12,nan,23,96.0,18
97,12,241,306.47302904564316,410.448132780083,0.042307380463201476,0.036547067590614324,0.24146123845671222,0.022618176510240652,0.3926287591457367,0.04313725605607033,0.027450980618596077,0.239215686917305,0.019607843831181526,0.38823530077934265,306.47302904564316,410.448132780083,0,12,13,352.0,3,96.0,24
97,13,233,393.0472103004292,404.2703862660944,0.10214592588369939,0.04749642449626979,0.030867626954493604,0.15740133350307337,0.43860978975316484,0.10196078568696976,0.04313725605607033,0.027450980618596077,0.1568627506494522,0.4176470637321472,393.0472103004292,404.2703862660944,0,13,14,327.0,10,96.0,17
97,14,482,343.2033195020747,438.99792531120335,0.07211781180119799,0.059873079098529215,0.03191766427458878,0.19185583473132978,0.4138556767672424,0.07450980693101883,0.05882352963089943,0.027450980618596077,0.1882352977991104,0.40784314274787903,343.2033195020747,438.99792531120335,0,14,15,nan,15,96.0,7
97,15,319,106.17554858934169,385.0,0.09293749125318188,0.04204315042304208,0.02949167226023715,0.1309853130221647,0.42448830062692816,0.08627451211214066,0.04313725605607033,0.027450980618596077,0.125490203499794,0.4000000059604645,106.17554858934169,385.0,0,15,16,nan,29,96.0,5
97,16,244,416.0450819672131,379.1475409836066,0.08193507138067155,0.041755063501263005,0.03402443050758028,0.08801028859175619,0.39246223757012944,0.0784313753247261,0.04313725605607033,0.0313725508749485,0.08235294371843338,0.3843137323856354,416.0450819672131,379.1475409836066,0,16,18,329.0,9,96.0,19
97,17,349,289.9025787965616,54.108882521489974,0.18908927966453626,0.05940783312304058,0.029035339988554617,0.21097815078403,0.39116805010504574,0.1823529452085495,0.05882352963089943,0.027450980618596077,0.21568627655506134,0.3921568691730499,289.9025787965616,54.108882521489974,0,17,19,328.0,10,96.0,22
97,18,284,61.70422535211268,219.99295774647888,0.24508423717613792,0.08645402022283262,0.03039215786159563,0.3241231782807851,0.41575532175705465,0.23529411852359772,0.07450980693101883,0.027450980618596077,0.3294117748737335,0.41960784792900085,61.70422535211268,219.99295774647888,0,18,20,350.0,4,96.0,23
97,19,270,275.1925925925926,416.8407407407407,0.03366739374275009,0.034335512609255534,0.12790123793399996,0.018954248853993636,0.4102251324388716,0.03529411926865578,0.027450980618596077,0.12156862765550613,0.019607843831181526,0.40784314274787903,275.1925925925926,416.8407407407407,0,19,21,nan,26,96.0,20
97,20,367,302.6648501362398,465.89645776566755,0.13407063497895277,0.06326868760143216,0.03348827366374575,0.1673131423928757,0.4290858641145015,0.13333334028720856,0.05882352963089943,0.0313725508749485,0.16470588743686676,0.4313725531101227,302.6648501362398,465.89645776566755,0,20,23,355.0,3,96.0,29
97,21,364,459.63186813186815,306.90934065934067,0.056733464172294176,0.043018746811507656,0.026836889488929577,0.056485672683485755,0.42642750222604353,0.05098039284348488,0.04313725605607033,0.0235294122248888,0.05098039284348488,0.4156862795352936,459.63186813186815,306.90934065934067,0,21,24,318.0,12,96.0,27
97,22,378,174.9100529100529,439.1005291005291,0.11023965486813159,0.05089739706150438,0.028695923707413452,0.18018467103441557,0.3471937013996972,0.10980392247438431,0.04313725605607033,0.027450980618596077,0.18039216101169586,0.3450980484485626,174.9100529100529,439.1005291005291,0,22,25,nan,33,96.0,28
97,23,338,210.18934911242604,57.50295857988166,0.11043044736542733,0.04921684752510497,0.02859960646043427,0.11920176709853333,0.4207448750381639,0.10196078568696976,0.04313725605607033,0.0235294122248888,0.11764705926179886,0.40784314274787903,210.18934911242604,57.50295857988166,0,23,26,340.0,6,96.0,15
97,24,337,380.9317507418398,428.9139465875371,0.17272357482363632,0.05734566946234831,0.03075580474387202,0.18131146109068783,0.48142201681165386,0.16470588743686676,0.05882352963089943,0.027450980618596077,0.1764705926179886,0.48235294222831726,380.9317507418398,428.9139465875371,0,24,27,346.0,6,96.0,25
97,25,271,142.1180811808118,424.590405904059,0.051674988684399105,0.049547790628737626,0.030157008407658097,0.11469503270970774,0.38526880125278035,0.05098039284348488,0.04313725605607033,0.027450980618596077,0.11764705926179886,0.3843137323856354,142.1180811808118,424.590405904059,0,25,28,nan,35,96.0,21
97,26,267,123.20224719101124,99.08239700374531,0.23438349784759993,0.0673422942196162,0.02787691941101118,0.19848718997858436,0.4645516716139147,0.23137255012989044,0.05882352963089943,0.0235294122248888,0.1980392187833786,0.4627451002597809,123.20224719101124,99.08239700374531,0,26,30,348.0,5,96.0,30
97,27,245,287.29795918367347,400.0938775510204,0.02495398221119326,0.16747499469059463,0.0902921194780846,0.015622249315967974,0.41680672764778137,0.027450980618596077,0.16470588743686676,0.08627451211214066,0.0117647061124444,0.4156862795352936,287.29795918367347,400.0938775510204,0,27,34,354.0,3,96.0,31
97,28,399,353.78195488721803,73.82957393483709,0.11201533536779179,0.05412551104079437,0.029298737962592514,0.08338493516523961,0.4603960985378514,0.10980392247438431,0.05098039284348488,0.027450980618596077,0.08627451211214066,0.4588235318660736,353.78195488721803,73.82957393483709,0,28,45,351.0,3,96.0,16
97,29,235,240.11063829787233,404.92765957446807,0.027801419150559826,0.03369211580683576,0.06584897981758447,0.009111389527691806,0.38054235171764456,0.027450980618596077,0.027450980618596077,0.062745101749897,0.003921568859368563,0.3764705955982208,240.11063829787233,404.92765957446807,0,29,48,307.0,15,96.0,26
98,1,428,423.18457943925233,132.50233644859813,0.07876122642904694,0.06842587650187801,0.03078614720622095,0.0858255475781266,0.4361187517642975,0.07450980693101883,0.05882352963089943,0.027450980618596077,0.08235294371843338,0.43921568989753723,423.18457943925233,132.50233644859813,0,1,1,nan,16,97.0,1
98,2,235,311.4340425531915,439.88936170212764,0.0705214870261385,0.05138089396852128,0.24535670280456542,0.023362537083077305,0.4035711363275,0.06666667014360428,0.04313725605607033,0.24313725531101227,0.019607843831181526,0.4000000059604645,311.4340425531915,439.88936170212764,0,2,2,nan,34,97.0,5
98,3,431,342.66821345707655,437.6287703016241,0.07483736149482688,0.05813202445596249,0.031226969754059742,0.19775260969339556,0.41727856894103665,0.07450980693101883,0.05882352963089943,0.027450980618596077,0.19607843458652496,0.4156862795352936,342.66821345707655,437.6287703016241,0,3,3,nan,16,97.0,14
98,4,365,249.92054794520547,448.61095890410957,0.05066881679789457,0.03965619202601175,0.027945206362805137,0.08437281996139312,0.3945850183702495,0.05098039284348488,0.04313725605607033,0.0235294122248888,0.08627451211214066,0.39411765336990356,249.92054794520547,448.61095890410957,0,4,4,nan,24,97.0,11
98,5,288,273.93055555555554,460.99305555555554,0.12174564634915441,0.060825164766154356,0.03308823628079457,0.2023692860061096,0.44060458139412934,0.11764705926179886,0.05882352963089943,0.0313725508749485,0.2078431397676468,0.43529412150382996,273.93055555555554,460.99305555555554,0,5,5,nan,24,97.0,3
98,6,333,390.59159159159157,110.46846846846847,0.06418183068087599,0.045351234538754726,0.02771006391436846,0.07370900508161779,0.4301831315945577,0.06666667014360428,0.04313725605607033,0.0235294122248888,0.07450980693101883,0.42352941632270813,390.59159159159157,110.46846846846847,0,6,6,nan,11,97.0,2
98,7,307,330.15960912052117,461.5504885993485,0.14116370088211488,0.06491665204483349,0.03289263680613681,0.18421153932906906,0.41890528817518524,0.13333334028720856,0.05882352963089943,0.0313725508749485,0.18431372940540314,0.4117647111415863,330.15960912052117,461.5504885993485,0,7,7,nan,21,97.0,6
98,8,410,366.2390243902439,105.46829268292683,0.06478240252018157,0.03993304719148976,0.026877093160661256,0.08276422996664556,0.4156001966174056,0.06666667014360428,0.04313725605607033,0.0235294122248888,0.08235294371843338,0.4117647111415863,366.2390243902439,105.46829268292683,0,8,8,343.0,7,97.0,8
98,9,301,467.6312292358804,248.2093023255814,0.09052179279765021,0.051410332637718346,0.028284803169015237,0.1272620709823364,0.3722754293600982,0.08627451211214066,0.04313725605607033,0.0235294122248888,0.11764705926179886,0.37254902720451355,467.6312292358804,248.2093023255814,0,9,9,337.0,9,97.0,4
98,10,223,393.0179372197309,404.2466367713005,0.08850787208319512,0.045528885085686976,0.02968434104069466,0.14413084012493826,0.43928603954913903,0.08627451211214066,0.04313725605607033,0.027450980618596077,0.1411764770746231,0.41960784792900085,393.0179372197309,404.2466367713005,0,10,10,327.0,11,97.0,13
98,11,251,448.0996015936255,339.3625498007968,0.12414655482685899,0.05398015904266283,0.029841419613634446,0.1912506879103255,0.3670494591453636,0.125490203499794,0.04313725605607033,0.027450980618596077,0.20000000298023224,0.3529411852359772,448.0996015936255,339.3625498007968,0,11,12,353.0,4,97.0,9
98,12,317,218.90220820189273,460.9148264984227,0.09667842187081414,0.060444115872615334,0.029665368664950977,0.15738232638275584,0.39226820735901313,0.0941176488995552,0.05882352963089943,0.027450980618596077,0.14901961386203766,0.38823530077934265,218.90220820189273,460.9148264984227,0,12,13,nan,22,97.0,7
98,13,374,210.44652406417111,57.81016042780749,0.08158750346622724,0.042025795193976735,0.028677782195714867,0.09662367888342809,0.4160847316451251,0.0784313753247261,0.04313725605607033,0.0235294122248888,0.0941176488995552,0.40392157435417175,210.44652406417111,57.81016042780749,0,13,14,340.0,7,97.0,23
98,14,335,290.3223880597015,54.149253731343286,0.18671349636209544,0.05773485640703297,0.026596430450010655,0.19692128118294389,0.38870354864134715,0.18039216101169586,0.05882352963089943,0.0235294122248888,0.20196078717708588,0.3843137323856354,290.3223880597015,54.149253731343286,0,14,15,328.0,11,97.0,17
98,15,345,352.7304347826087,74.71304347826087,0.10415459229489384,0.04829781283826932,0.02865586909532979,0.07605569974748769,0.4490480345228444,0.10980392247438431,0.04313725605607033,0.027450980618596077,0.07450980693101883,0.45098039507865906,352.7304347826087,74.71304347826087,0,15,16,351.0,4,97.0,28
98,16,379,274.7414248021108,418.30079155672826,0.027471675408517544,0.03203476699545862,0.09870143589320393,0.017476331379932982,0.4209322838953114,0.027450980618596077,0.027450980618596077,0.0941176488995552,0.019607843831181526,0.41372549533843994,274.7414248021108,418.30079155672826,0,16,17,nan,27,97.0,19
98,17,355,238.03661971830985,403.9718309859155,0.0248881531170976,0.03446561789376215,0.05679094332834365,0.008075117617583191,0.37195250694180876,0.027450980618596077,0.027450980618596077,0.054901961237192154,0.003921568859368563,0.3686274588108063,238.03661971830985,403.9718309859155,0,17,19,307.0,16,97.0,29
98,18,346,302.8063583815029,465.6271676300578,0.1309985305274153,0.06222373484014776,0.034489403769503095,0.1590842161801337,0.4305678402757369,0.125490203499794,0.05882352963089943,0.0313725508749485,0.1568627506494522,0.4313725531101227,302.8063583815029,465.6271676300578,0,18,20,355.0,4,97.0,20
98,19,360,106.95833333333333,385.68333333333334,0.07397603687519828,0.03757080681259847,0.028442266712793044,0.10504357603689035,0.4200326898859607,0.06666667014360428,0.027450980618596077,0.027450980618596077,0.0941176488995552,0.3960784375667572,106.95833333333333,385.68333333333334,0,19,21,nan,30,97.0,15
98,20,244,70.75,325.77868852459017,0.10135005114096232,0.043169399731044396,0.027033109191163886,0.12219543877958519,0.41959177934732594,0.0941176488995552,0.04313725605607033,0.0235294122248888,0.10980392247438431,0.40784314274787903,70.75,325.77868852459017,0,20,22,nan,1,0.0,0
98,21,278,306.794964028777,409.363309352518,0.04182536432204648,0.033305121267469026,0.23946960798377614,0.01826773924927274,0.39298914447962807,0.04313725605607033,0.027450980618596077,0.239215686917305,0.019607843831181526,0.38823530077934265,306.794964028777,409.363309352518,0,21,23,352.0,4,97.0,12
98,22,296,287.9054054054054,399.1722972972973,0.024496556018995173,0.1512851124862209,0.09662162431364728,0.015792263286326685,0.4083068417133512,0.019607843831181526,0.14901961386203766,0.08627451211214066,0.0117647061124444,0.40784314274787903,287.9054054054054,399.1722972972973,0,22,27,354.0,4,97.0,27
98,23,218,416.08715596330273,379.11467889908255,0.07247706621227393,0.04329915539523877,0.03214607045156967,0.07731606598106136,0.3890987660633315,0.07450980693101883,0.04313725605607033,0.027450980618596077,0.08235294371843338,0.3764705955982208,416.08715596330273,379.11467889908255,0,23,29,329.0,10,97.0,16
98,24,207,460.5169082125604,305.40579710144925,0.057232169765115214,0.04391399166290311,0.028777115636365713,0.05759212052548565,0.4289855155104024,0.05882352963089943,0.04313725605607033,0.027450980618596077,0.05098039284348488,0.42352941632270813,460.5169082125604,305.40579710144925,0,24,32,318.0,13,97.0,21
98,25,300,382.13,427.80333333333334,0.1847581746801734,0.05828758299040298,0.0289281055269142,0.184784318767488,0.479803935388724,0.1764705926179886,0.05882352963089943,0.027450980618596077,0.1764705926179886,0.48627451062202454,382.13,427.80333333333334,0,25,36,346.0,7,97.0,24
98,26,384,174.5,439.0546875,0.10710784643742954,0.04716094869703132,0.03034109580524576,0.17898284737505796,0.3462929013185203,0.10196078568696976,0.04313725605607033,0.027450980618596077,0.18431372940540314,0.3450980484485626,174.5,439.0546875,0,26,38,nan,34,97.0,22
98,27,272,122.99264705882354,99.30514705882354,0.22515859901357224,0.06348039367003366,0.029094579906942433,0.18705306147389553,0.4619521420887288,0.2235294133424759,0.05882352963089943,0.027450980618596077,0.18431372940540314,0.4627451002597809,122.99264705882354,99.30514705882354,0,27,42,348.0,6,97.0,26
98,28,259,61.93436293436294,219.2972972972973,0.2542660383068917,0.07949125795161287,0.03262926889116009,0.328836407498043,0.4147172439052331,0.2549019753932953,0.07450980693101883,0.0313725508749485,0.3294117748737335,0.41960784792900085,61.93436293436294,219.2972972972973,0,28,45,350.0,5,97.0,18
98,29,215,237.92093023255813,359.0093023255814,0.02084815375246974,0.09015960112040819,0.09740082368168027,0.00787961718647979,0.3658914808617082,0.019607843831181526,0.06666666828095913,0.0941176488995552,0.003921568859368563,0.364705890417099,237.92093023255813,359.0093023255814,0,29,47,nan,1,0.0,0
99,1,358,174.62290502793297,438.4413407821229,0.10561945763619503,0.04590864367679011,0.027954869992073687,0.17712783892560938,0.3426662378803978,0.10196078568696976,0.04313725605607033,0.0235294122248888,0.18431372940540314,0.33725491166114807,174.62290502793297,438.4413407821229,0,1,2,nan,35,98.0,26
99,2,448,366.51785714285717,105.78348214285714,0.0526698194652064,0.037605042754356485,0.028011205419066494,0.07375700485551663,0.41402311456788865,0.05098039284348488,0.027450980618596077,0.0235294122248888,0.07450980693101883,0.4117647111415863,366.51785714285717,105.78348214285714,0,2,3,343.0,8,98.0,8
99,3,371,290.5175202156334,54.34501347708895,0.1624861306679056,0.05253422234679329,0.0279583539863963,0.16957877904698856,0.38921833628753444,0.16078431904315948,0.04313725605607033,0.0235294122248888,0.1725490242242813,0.38823530077934265,290.5175202156334,54.34501347708895,0,3,4,328.0,12,98.0,14
99,4,339,467.5604719764012,248.96165191740414,0.073549658040843,0.04842385429625226,0.026432992939927936,0.0993695440386205,0.37460813981241886,0.06666667014360428,0.04313725605607033,0.0235294122248888,0.09019608050584793,0.3803921639919281,467.5604719764012,248.96165191740414,0,4,6,337.0,10,98.0,9
99,5,325,249.55384615384617,447.44615384615383,0.03995173561744965,0.03693514400090163,0.027354450323260747,0.06860935327095481,0.39372549653053285,0.03529411926865578,0.027450980618596077,0.027450980618596077,0.06666667014360428,0.3921568691730499,249.55384615384617,447.44615384615383,0,5,9,nan,25,98.0,4
99,6,308,303.2207792207792,465.55194805194805,0.12266361434012651,0.0575502940707586,0.03305322235123581,0.14759358686286134,0.4265342562810167,0.11764705926179886,0.05882352963089943,0.0313725508749485,0.1411764770746231,0.42352941632270813,303.2207792207792,465.55194805194805,0,6,10,355.0,5,98.0,18
99,7,268,106.03731343283582,386.7574626865672,0.07107111692616243,0.039288850640183066,0.025621891341436265,0.10376061156649254,0.4278460733258902,0.06666667014360428,0.04313725605607033,0.0235294122248888,0.0941176488995552,0.4156862795352936,106.03731343283582,386.7574626865672,0,7,11,nan,31,98.0,19
99,8,241,121.95850622406638,99.52282157676349,0.22229274056264473,0.06528354228253928,0.029387357501753635,0.1843950905802339,0.46131316408576806,0.21960784494876862,0.05882352963089943,0.027450980618596077,0.1764705926179886,0.46078431606292725,121.95850622406638,99.52282157676349,0,8,14,348.0,7,98.0,27
99,9,246,287.3780487804878,401.6829268292683,0.027865455870145585,0.09966523452033478,0.126287266108533,0.01667463777745824,0.4136139059939036,0.027450980618596077,0.08627451211214066,0.125490203499794,0.0117647061124444,0.4117647111415863,287.3780487804878,401.6829268292683,0,9,16,354.0,5,98.0,22
99,10,306,305.8856209150327,407.92483660130716,0.040471614524113395,0.03535819626443721,0.22354223390468975,0.017711137200772664,0.394361149446637,0.04313725605607033,0.027450980618596077,0.22745098173618317,0.019607843831181526,0.3921568691730499,305.8856209150327,407.92483660130716,0,10,17,352.0,5,98.0,21
99,11,218,62.43119266055046,216.8119266055046,0.25042274556712274,0.07826947483635686,0.03306350161517979,0.3211009255653128,0.41404929524714795,0.2549019753932953,0.07450980693101883,0.0313725508749485,0.32156863808631897,0.41960784792900085,62.43119266055046,216.8119266055046,0,11,18,350.0,6,98.0,28
99,12,360,274.52222222222224,420.22777777777776,0.032167756834274364,0.03345315963961184,0.08693900018826956,0.01660130763452293,0.42056645477811494,0.027450980618596077,0.027450980618596077,0.08235294371843338,0.0117647061124444,0.4117647111415863,274.52222222222224,420.22777777777776,0,12,20,nan,28,98.0,16
99,13,327,380.9296636085627,427.5749235474006,0.18008035531877012,0.0550578652114952,0.028926066772311652,0.17136176053537142,0.4735024400078193,0.16470588743686676,0.05882352963089943,0.027450980618596077,0.16470588743686676,0.4725490212440491,380.9296636085627,427.5749235474006,0,13,22,346.0,8,98.0,25
