TrackObjects_Label_1,DAPI,NANOG,GATA4,GATA3,BF,X,Y,Z,Lifetime,Area,Embryo_ID,TE_ICM,DAPI_Cor,NANOG_Cor,GATA4_Cor,GATA3_Cor,BF_Cor,Treatment,batch
128,37.65837710648876,17.33618209999598,11.302505078277756,4.490154660373727,54.1052969801912,430.68302518905926,287.04147659860934,64.5,18,5754,Control_2_241223,TE,4.763647923325799,3.532430700748623,2.983661976845325,2.744084481786185,4.028145968687795,Control,Batch 2
129,74.49467947724841,24.140504821298084,17.169999610057168,8.31643772688508,53.685340167672294,252.0514157479763,386.49910500623616,63.5,14,3741,Control_2_241223,TE,5.428220595596539,3.852987547975073,3.393137305395282,3.3411625659054525,4.019776929732544,Control,Batch 2
130,52.778499122201175,24.75070404163276,14.070184992605798,10.878032359916695,56.864868192696306,365.3391294006312,348.81115093755295,61.5,8,1726,Control_2_241223,TE,5.048400751538853,3.8568764803705884,3.176711133971753,3.5711540486138285,4.076160714739505,Control,Batch 2
131,60.72353577030789,23.004017362034173,14.329000284872407,4.752093675700911,56.041300932832826,141.5074229650054,174.07684161648257,65,15,3939,Control_2_241223,TE,5.250221993845443,3.8205708229319644,3.2252516495882557,2.810410666373986,4.063591213767674,Control,Batch 2
132,34.74835756269068,17.27047059305911,11.671205069812695,3.025738800095955,44.16719515019301,448.01098779852555,232.97094470345863,65.5,16,5059,Control_2_241223,TE,4.700823315288842,3.5391699815811206,3.024422921711499,2.368621934871438,3.8257735456195046,Control,Batch 2
133,44.98873435478996,20.368042341599928,12.982531250081006,2.6979946280979865,45.41653878342316,159.02674020630198,148.47907449566992,65.5,16,4886,Control_2_241223,TE,4.959102464481315,3.704138080698934,3.130902056945252,2.2539794231328023,3.8536674900789682,Control,Batch 2
134,35.88677745529642,15.362678057468768,10.13180615899874,2.8160384056624146,43.04744044103305,234.09332221632243,327.88603007877555,63.5,10,2924,Control_2_241223,TE,4.6978632449757685,3.4010398523669725,2.8656572993543588,2.2582831231036327,3.79894019442803,Control,Batch 2
137,38.78118332214853,22.285860196330137,13.4247308468339,9.773619480597347,47.81262629475896,315.8746954290878,377.6237923831011,68.5,18,6118,Control_2_241223,TE,4.863420748812955,3.8257336017983152,3.1903784230263295,3.598906274792223,3.9068115957067175,Control,Batch 2
139,53.08539672316901,21.37450586550958,13.280177720577226,4.432796485552188,51.187388646228605,284.3032630967088,384.7632527294353,67,11,2872,Control_2_241223,TE,5.1509893286119475,3.7681749554277424,3.166561073056095,2.779374589344825,3.9741494949636507,Control,Batch 2
140,26.183219302786554,14.213395915071553,7.913305091991608,1.479029449244879,46.548023267563906,179.49839246857331,359.3498525006804,70,17,4153,Control_2_241223,TE,4.497002985463729,3.3917739684148125,2.6748219171579506,1.7395506738678777,3.8808718336039516,Control,Batch 2
141,20.63472432455598,12.52740573837172,7.368937082457894,1.9493491667759009,49.70056678507178,145.00893471184557,380.3218491000171,70.5,18,6165,Control_2_241223,TE,4.267659741024816,3.2707771676597015,2.607881247959301,2.025273087284667,3.9466919617280953,Control,Batch 2
144,41.26317596592168,21.447404426901354,12.692325651473826,3.9775742774909264,34.52310860342021,131.48656133586647,253.51118247911668,70,15,3955,Control_2_241223,TE,4.951853347887175,3.803190333484478,3.147269158764287,2.728794265231616,3.5820169581897505,Control,Batch 2
148,43.775239225300425,20.23685852119807,11.873187323832823,3.1875351728465393,42.562494663567314,269.6160522091452,375.72058767932424,67.5,10,2103,Control_2_241223,TE,4.9669553425342885,3.7187503853840562,3.058902586037444,2.459229965551922,3.7899186285094526,Control,Batch 2
151,43.33893220874661,14.386193525833512,7.825855858049839,0.9366690527994967,44.15883574132971,98.71224905975804,437.2703304169329,73,19,6187,Control_2_241223,TE,5.053728987164919,3.4354686122230786,2.6896923640488315,1.340554051258305,3.829911240819837,Control,Batch 2
154,18.17339715525353,11.149358266592074,7.5013326146470005,0.37743075436688656,55.42659990867431,276.14814189070034,265.6336984129912,66.5,4,849,Control_2_241223,TE,4.070250755555795,3.112093847452381,2.591044578772584,0.30658887557875514,4.053427315284587,Control,Batch 2
156,59.01100546159829,19.569579931539504,11.643225530111682,4.697754670682876,52.07136360739112,344.08746074393224,361.0088557560434,68.5,8,2791,Control_2_241223,TE,5.283208661530665,3.6957581354317544,3.0480054825366367,2.866315128392763,3.9921368264063313,Control,Batch 2
157,25.581250103098462,17.159730279282943,9.263596088686782,3.762407548058514,43.589175980291316,343.6138296692472,66.4133904106781,75,19,6492,Control_2_241223,TE,4.56173548006029,3.632837673468848,2.8756714167556905,2.7694752459781506,3.8180809568960306,Control,Batch 2
159,29.650749217871187,15.097656708149842,8.916966266787307,2.0117434862546486,49.27066221550183,249.1913926662611,332.7389958130613,70.5,10,2492,Control_2_241223,TE,4.630170357771813,3.4573966521562762,2.7985612025997497,2.05677769226986,3.9380044591276766,Control,Batch 2
161,27.206225925769235,19.85609883958545,11.035846101564932,4.039791173655637,46.541403519410935,166.4168390878899,122.09711414121728,74,17,5034,Control_2_241223,TE,4.605723130652363,3.7682458261694824,3.0420651638629694,2.821348836042599,3.8830373331888937,Control,Batch 2
169,36.56595956739389,19.55976345521409,11.344707316763412,5.074680360625888,43.31860730708317,126.3863062608191,206.06675610136642,75,13,3488,Control_2_241223,TE,4.918992381608738,3.7637461537076495,3.0783284361975456,3.0686728550735554,3.811854381680712,Control,Batch 2
176,27.322477282959795,17.09060785207126,9.222901010765941,5.0219812011784,48.57758952475933,356.4549496684585,346.79783435585335,76,13,3275,Control_2_241223,TE,4.645183564852681,3.6393382715579268,2.879929686628487,3.0774925676033673,3.9270110934519584,Control,Batch 2
177,29.58754039583158,14.327545445812545,9.479483444996792,2.380270548069472,51.85837686254987,152.07516983275352,322.86717404966487,76.5,14,3810,Control_2_241223,TE,4.733626063714443,3.468262718247402,2.911700043030625,2.3405335700029273,3.99265360606171,Control,Batch 2
178,9.830100288803626,7.4817223532213175,5.882442226375599,1.0585732310765488,46.527445391644875,71.26807772548534,479.3976157592741,73,5,1763,Control_2_241223,TE,3.5701346307262023,2.7816690898340086,2.4042355005974985,1.4628890088525623,3.882160450424828,Control,Batch 2
180,31.497523362077494,16.093340391737105,9.756274145032112,2.909144845858008,59.493372985924566,455.4437955840983,250.75943833940258,80.5,20,5676,Control_2_241223,TE,4.866574606243767,3.6266311042890633,2.975124140775955,2.6182050588586723,4.132309528075661,Control,Batch 2
181,32.18751910060267,15.459909979674642,9.647764941553293,2.94315803368817,37.26946253470768,312.7667839195074,54.873252842356926,78,15,4551,Control_2_241223,TE,4.844248660522663,3.5601338174152164,2.942287675463681,2.5816823366698305,3.663177568261593,Control,Batch 2
182,34.12102381288239,19.239245130591407,10.933062401121685,5.1480004868344516,51.444801123827745,354.00986847817694,372.87190322716515,82,23,5679,Control_2_241223,TE,4.972976609347491,3.8209820815906754,3.101995269506136,3.217827115819636,3.9878196691155154,Control,Batch 2
183,26.072013307414142,17.48083758346997,9.591556538162791,5.059958080051506,44.91323725205228,382.8315205360503,69.63222461812731,79,17,5312,Control_2_241223,TE,4.651131361436568,3.6935250212934587,2.9451055548367213,3.14280168380263,3.850312317360949,Control,Batch 2
185,52.0536116551533,19.058440619123644,11.84934648016085,4.0981994252437115,49.52992655453176,289.31031160733534,392.2951088487128,81,19,6519,Control_2_241223,TE,5.377737760054848,3.801003115105641,3.173814922210816,2.9705128918955874,3.9493104673241257,Control,Batch 2
186,16.144586767412715,9.44459429872019,6.540724341112866,1.5838787682441668,43.284500258732564,118.08161375396023,412.4809590772855,80.5,18,8325,Control_2_241223,TE,4.198253514890344,3.0936724783678526,2.575266514476034,2.0102514039097583,3.814239838782791,Control,Batch 2
189,24.027357104794415,16.316143210577817,8.888812154310006,3.2779828304271454,56.95686187619901,333.3141738354937,358.5314705159403,81,15,3687,Control_2_241223,TE,4.604658880578376,3.645648915144675,2.8863384409497086,2.7471995271478686,4.089027312427441,Control,Batch 2
191,32.60042016328384,14.225198050043245,9.019409946770946,4.219367129003341,48.64312373868883,436.5416722899727,118.32794412407117,86,23,6757,Control_2_241223,TE,4.9977813626713505,3.5611941512118013,2.944228322700507,3.095942266537393,3.9341285509478943,Control,Batch 2
193,28.195443738792864,19.143573428081,9.972438459931308,4.019052220473167,55.08634402588416,387.3135212988745,351.9619373639537,80,11,2463,Control_2_241223,TE,4.747027308053735,3.7949231930240175,2.9927080169498472,2.931753240389293,4.055058114871052,Control,Batch 2
195,29.396079112288476,16.559474404365574,9.847856160255128,2.1376556452692874,44.44822552396157,449.85143269890796,284.61817290190004,85.5,22,5349,Control_2_241223,TE,4.88551867619102,3.707868224141974,3.0277718016137443,2.4063606699486284,3.84365486287521,Control,Batch 2
198,38.22148308056384,17.58426052704606,10.220932247602633,3.143723108675184,56.12871844248172,288.0152402999951,44.018083424144955,85.5,18,3918,Control_2_241223,TE,5.1480543306271915,3.767913676316129,3.0649554467568803,2.7920437649854977,4.076976950984944,Control,Batch 2
199,14.611157416955875,10.382236373975442,6.831104050523456,1.3266282256688826,43.02744619801785,155.70076067897392,341.4332853147166,88,23,7445,Control_2_241223,TE,4.230441990207369,3.2673519280074554,2.6836610876729186,1.9774664062809646,3.8126104191591224,Control,Batch 2
200,32.15855352742957,19.17791495824664,10.611565864221538,3.8013997277175893,44.78346289858985,172.24325213974254,104.55361192020062,81.5,10,2095,Control_2_241223,TE,4.904942379663164,3.8125207993712262,3.0678181707845864,2.9049656966853297,3.8488610224426334,Control,Batch 2
202,22.837896424717336,12.40778598055278,7.714786229192281,2.0161300619795246,44.16087725634035,208.23511328647555,377.12631732483857,83.5,12,2512,Control_2_241223,TE,4.59788304703788,3.398162239846598,2.766337781996038,2.3093165606282344,3.836015242901848,Control,Batch 2
203,34.036861799424145,18.30555962670344,10.400640828473575,2.3533036734882065,44.73003706351461,121.68112359843353,184.8835986982256,86.5,16,5347,Control_2_241223,TE,5.049699310420663,3.818650943252764,3.091045812192836,2.5217253352503284,3.850551984982244,Control,Batch 2
205,24.810328598686684,11.400362039821577,7.575526708166547,1.9287636103914052,53.27756023585274,188.08917634753024,382.67256963816476,89,17,5323,Control_2_241223,TE,4.777512067517451,3.3714367620532917,2.795757133536248,2.3709400301999186,4.02686394076146,Control,Batch 2
210,27.84503808637292,13.307153951323404,8.7155844464611,3.3355041448506624,44.262767844131396,466.07169266814,222.76431201851506,93,19,5634,Control_2_241223,TE,4.963299539163577,3.568239719148591,2.9705889070769986,2.9956969319632036,3.843800680599457,Control,Batch 2
213,30.315027866209025,16.06251623802943,9.146306611528642,3.3979882669402737,41.448756362433045,447.8491858170771,136.40877257921179,92,15,3805,Control_2_241223,TE,5.03068972838393,3.745888135701038,3.010164865996445,2.994997587049941,3.777537912434887,Control,Batch 2
215,19.50083098660665,15.601817476982646,8.628603861182347,3.4780964109558887,45.1249805520237,229.75190407586334,57.28279616714682,96,21,8140,Control_2_241223,TE,4.659898246585449,3.758934903419787,2.986541730591245,3.095332587236958,3.864823546441688,Control,Batch 2
220,30.86607135650895,14.67112079515402,8.851994451752343,5.203113951377086,43.38050171880518,409.2877888600253,77.80481086102961,94,11,2159,Control_2_241223,TE,5.083900261191309,3.676355114807535,2.994779697519216,3.459578146488216,3.8242438595390795,Control,Batch 2
221,28.387487004296023,13.785508780775585,8.33282669193264,1.4964480922980674,49.68392155918146,401.7651586500766,359.1589855239569,101,23,6866,Control_2_241223,TE,5.123379471937742,3.6878507189084138,2.9949667181872632,2.348272525477404,3.9639533816817245,Control,Batch 2
223,25.73074756236682,14.638162449902097,8.946535249663114,3.1167986525798543,48.658968943565796,294.7398735556877,399.41552996262266,99,19,6547,Control_2_241223,TE,4.9899214818585875,3.7267905566978112,3.0487076705984646,3.043432770750447,3.941954339980476,Control,Batch 2
226,23.213495077622166,17.07590223982018,8.93599805198583,2.079458090163041,41.71804733550154,116.38971937856472,199.1126714531894,101.375,21,7685,Control_2_241223,TE,4.928764960928057,3.905850945269213,3.068098856056141,2.6844887037035168,3.7894225691162595,Control,Batch 2
230,12.382645326780814,18.806706605242624,8.673034465411918,1.8160200845333028,47.933435957543736,459.77818208299175,162.59148866059934,99,7,2098,Control_2_241223,TE,4.2585349131419585,3.977370598104972,3.0176604142490295,2.5032966887424055,3.926931520544575,Control,Batch 2
240,7.550078007779961,8.876592285591018,5.895565703237955,0.6362104936745835,52.36361531181899,185.04515773246558,379.9115611574424,101.5,4,1021,Control_2_241223,TE,3.8077977858404006,3.252922953239952,2.653299889864634,1.5026719680609335,4.0167723589982005,Control,Batch 2
241,11.13977223989889,12.162549241363571,6.843993756683639,2.1526462392770287,39.28516577580511,434.1267717306551,307.6581833185761,103.5,4,907,Control_2_241223,TE,4.231953995661709,3.5889374465733654,2.819790311924583,2.760002009145385,3.7305618566890435,Control,Batch 2
243,11.290122522223253,12.266138929827317,7.089608787293961,1.6016104299642546,43.523146971844504,409.744583070702,75.58637035901431,104,5,1091,Control_2_241223,TE,4.254159463498548,3.6026868577015403,2.859378978205488,2.4739590025367426,3.8332959985884636,Control,Batch 2
244,10.806659919340275,8.524982010890295,6.148584744540516,0.47704350601320433,51.432680224749724,236.94083416112113,373.8024662952896,106.5,8,2270,Control_2_241223,TE,4.254389962828091,3.2651910304876113,2.738625185235895,1.311095263723142,4.0017188335306075,Control,Batch 2
249,19.40670366957932,11.205193584899293,7.35167570709952,2.16705739254619,42.52665822827713,460.3618758423259,158.6438221042794,116,23,7169,Control_2_241223,TE,5.00702558996772,3.638665114994684,2.9996075174121284,3.007405614577457,3.8170574413670937,Control,Batch 2
251,29.430314369789695,12.638410899128957,8.209860088397742,4.394369214149243,45.48108581537368,447.402717697326,121.84569934158158,109.5,8,1659,Control_2_241223,TE,5.309041624261989,3.6905376192817414,3.0537177831616473,3.5891555837307587,3.880472650682399,Control,Batch 2
254,6.684409736573738,14.36414230662133,7.215805553194017,1.0582997808139172,42.35350540234626,144.67616890075413,129.65313048491882,109,5,1804,Control_2_241223,TE,3.8180067062642706,3.813262548226087,2.920326959850313,2.1559376929354186,3.8089389944076757,Control,Batch 2
255,15.679766682545566,13.354597609966515,7.780127606801393,2.0300974144406623,45.45255457755599,294.790134511317,43.444631809614094,115.5,16,5353,Control_2_241223,TE,4.784980247223103,3.8088785675586982,3.0519207783516125,2.9324930358743617,3.8833067183115832,Control,Batch 2
257,14.53375510970078,11.816210709614642,7.343152904918446,1.2212228499509143,42.125650632059056,443.2427853921383,308.08286001063124,117.5,18,4815,Control_2_241223,TE,4.7442800819628035,3.7075649767949233,3.0114389261157113,2.462811629868229,3.80844856186724,Control,Batch 2
258,18.86887783052215,11.72156370465638,7.314521657171667,2.501031300252934,41.11957069812417,406.64683002574895,75.17749491983642,119.5,22,5506,Control_2_241223,TE,5.0405150919173805,3.720596637171763,3.024854139621218,3.218137261196464,3.7854298283435406,Control,Batch 2
263,13.01299611515771,11.313717339602634,7.048843463623267,1.2038921890185392,40.807235067291224,323.45878612245724,46.237420615879095,126.5,22,6637,Control_2_241223,TE,4.792140191411604,3.758940864792457,3.048482945133661,2.6218466678294217,3.7818435765732836,Control,Batch 2
268,16.474688869635067,12.053324603324624,7.142427592926922,1.4387117263465192,41.50254060009292,139.8127583380076,140.45934004200254,131.5,24,7293,Control_2_241223,TE,5.11600667304421,3.8749493629717384,3.104976474646787,2.8963140320357983,3.801623437761099,Control,Batch 2
271,21.398490463110477,10.361436176352784,7.072761602299918,2.067334432611152,49.333329862970416,462.86513769420526,203.50818237667883,132.5,18,4945,Control_2_241223,TE,5.395098753658701,3.734237935641702,3.1038358178417593,3.2780634113166838,3.9750452560807004,Control,Batch 2
273,9.341253131678052,9.48948900602258,6.341678287927486,1.4424862310519477,54.19851416196943,413.8303650257126,97.99443311037591,137.5,20,6793,Control_2_241223,TE,4.654216277047085,3.699017165134059,3.0380344366704133,3.0144851144294726,4.071983306826123,Control,Batch 2
274,5.119335606681118,8.878829139504212,6.029131328452862,0.7196927928795408,38.301722872890885,438.31851503759395,309.72011634199134,129.5,4,954,Control_2_241223,TE,3.912023023688529,3.548207728768314,2.91820746300126,2.1651874968228753,3.7202100119292463,Control,Batch 2
275,9.769601860634067,9.88857897611733,6.202243707936396,0.93573960404916,44.97350937309489,382.7120831672865,78.65221968159936,140.5,24,9259,Control_2_241223,TE,4.751845986403416,3.771823085395594,3.0417851906087128,2.639512021930707,3.8871346190574365,Control,Batch 2
279,14.62503877740289,9.412877656680523,6.573097808525126,0.9996059428506303,36.700646087407314,126.65464440895737,204.45505472004263,137,9,2121,Control_2_241223,TE,5.093707896476008,3.6856427573246346,3.0695452080778605,2.6381242534660485,3.6818365865488025,Control,Batch 2
280,17.740026304312686,9.057283119212952,6.583046932125057,1.1473961846377696,50.4056379694688,141.59735682155696,215.54857844004988,141,15,4967,Control_2_241223,TE,5.357188279255247,3.6892812028860456,3.1057012960969903,2.853034804392751,4.001452242231396,Control,Batch 2
284,10.31549687521165,10.040818345728018,6.356434152707141,0.7286607048423883,37.555967594272424,186.192795407041,106.91584790858536,144,13,2904,Control_2_241223,TE,4.867811068508438,3.8239802010684167,3.0966544242828338,2.4568181986664674,3.7089129692766294,Control,Batch 2
289,7.707239981544689,8.807929517041869,5.958326366341416,0.7986125833562306,40.803734347896544,131.38888887867276,238.12250582554555,143,5,1068,Control_2_241223,TE,4.558728885970414,3.682438486601484,3.0233166430369263,2.529215404254766,3.791277142491226,Control,Batch 2
294,10.766440019839445,9.889559373953198,6.259730597778608,0.8494903466017514,41.54218619100608,142.59302414800274,190.25502768005921,154,23,8093,Control_2_241223,TE,5.086580158262326,3.9141701885295976,3.167933370643203,2.802812341229654,3.815559176622549,Control,Batch 2
298,5.518583519375073,7.3024518498581035,5.625339948888463,0.5351004615845925,49.57948191782686,320.9957368565997,378.5560519888767,156.5,24,12539,Control_2_241223,TE,4.4622720488013075,3.637246556156835,3.08273168185909,2.3888457446846676,3.9938687445759635,Control,Batch 2
306,5.357024179310428,7.925301877604653,5.6708882595179695,0.611728848903544,49.366362648802784,323.24873713564114,69.43451827754862,161.22727272727272,20,9959,Control_2_241223,TE,4.51575193338465,3.7689064642742443,3.1317384093740084,2.6136972729627503,3.9922882590136863,Control,Batch 2
310,10.783524970732646,7.925072488006382,5.833827339883313,0.48829383119090897,48.38652066478923,145.91528618475618,268.1391045586461,157,7,2194,Control_2_241223,TE,5.14096063297326,3.724335228321164,3.1234533958099733,2.3069557489912094,3.9698014587801254,Control,Batch 2
315,5.691732534035828,7.176593651314583,5.677908111051417,0.5724272592379638,60.91622241164887,181.76008126710968,266.5812479900767,169.5,24,7578,Control_2_241223,TE,4.721942765313235,3.7568410048245378,3.204624849274807,2.7066255877974372,4.207290907943362,Control,Batch 2
316,5.7412055122691275,6.746717708834186,5.497671297487705,0.5864848314587071,54.42117387251992,425.5496841315326,184.89233755101878,169.5,24,10487,Control_2_241223,TE,4.730597132437717,3.6950731652439273,3.1723671541966105,2.730882536915563,4.094544890492166,Control,Batch 2
319,6.881219851833177,7.020806850114939,5.650738390895088,0.6374746446437424,49.28405842166635,301.4962087418464,90.54614287072755,170,21,7114,Control_2_241223,TE,4.920520125318725,3.7401630558259082,3.2041587399863154,2.82386586299366,3.9956809138014266,Control,Batch 2
320,7.961106826941967,7.727955241797678,5.931264498519692,0.6232358606975515,48.14100450158655,175.5789229746377,236.3577849489333,171.5,24,7106,Control_2_241223,TE,5.092687690745597,3.8519332397525377,3.2656004715803535,2.8301677711411313,3.9730799862135253,Control,Batch 2
323,7.594427208272634,7.74951262825173,5.800665151434995,0.9873707413548236,43.1869854027716,175.2901910501152,169.1912645721336,172.5,24,10764,Control_2_241223,TE,5.063133266749917,3.8652557395326776,3.251996926316134,3.309487690832737,3.865062042810694,Control,Batch 2
324,5.554634448702004,7.70402060315196,5.532469415533943,0.35456454779325197,44.7818056289316,144.53545541825443,268.89122836964617,163.5,4,817,Control_2_241223,TE,4.591971372286816,3.764536233462944,3.12671123828292,2.1121864772794696,3.8961323308218874,Control,Batch 2
328,5.047164228162318,7.18028933249172,5.566056101500222,0.5882158460988213,52.404379089447836,376.6823429395011,119.95123505004015,174.5,22,8326,Control_2_241223,TE,4.68974832668013,3.810040259570882,3.2280336244474572,2.830121836677653,4.0596664690928534,Control,Batch 2
329,5.336278412935287,8.012189233157127,5.819248700596935,0.7159466568989762,64.18341122984553,212.48015242260158,271.36515496523776,176,23,8652,Control_2_241223,TE,4.771846628361963,3.935468499945313,3.28550863060173,3.0554910000647646,4.263286141905927,Control,Batch 2
331,3.9271776700463557,6.317341427955022,5.363396116614684,0.5183414143300675,38.95728824327379,191.73605509609536,317.9431146389571,173,17,4985,Control_2_241223,TE,4.4124510100971275,3.666195612842091,3.1779535731665263,2.674797118170476,3.7622774462520145,Control,Batch 2
334,4.3910418650975656,6.944054174391891,5.511639675377576,0.6319272914614256,52.770306727088226,196.13120101022707,290.28368206322585,174.5,18,4571,Control_2_241223,TE,4.550491266393097,3.7765868330448003,3.2182092200835735,2.9017904556715335,4.066624957544415,Control,Batch 2
335,4.773726289096231,6.972698379905709,5.571010521493562,0.5136371638455239,54.56144453472933,406.75111038839907,195.47457702772186,178.5,24,8516,Control_2_241223,TE,4.7044432758725865,3.822850831886705,3.2635669685297657,2.771603772569098,4.102311447364207,Control,Batch 2
336,5.931693506458722,7.006267761933308,5.558883040998211,0.4808182966938448,53.1990505955675,230.2690756069084,118.90155809010737,175.5,18,6334,Control_2_241223,TE,4.868826872823541,3.796042955488883,3.235405012124933,2.647813802229579,4.075293763258109,Control,Batch 2
339,6.871732076715456,7.197114465608616,5.622675879278492,0.7400682401767463,38.5350416183888,301.811430752354,106.31146681962491,178.375,23,13140,Control_2_241223,TE,5.066526097491116,3.853211159068338,3.271715415794064,3.134362188217977,3.7544806032563995,Control,Batch 2
340,3.073377796021213,6.1000495028652475,5.252215328090733,0.44388639060926927,38.85630038391829,294.20473463206514,350.3187037209523,178,21,8245,Control_2_241223,TE,4.255305742456,3.6838790348758517,3.2003110978828877,2.616056638402661,3.7625664692630196,Control,Batch 2
348,3.6854249311183223,5.868182782237005,5.185485170167679,0.2791472673237845,36.47419745107696,255.82020753366837,345.5915408494374,180.5,18,5964,Control_2_241223,TE,4.480904685910738,3.671470020680116,3.2091770739504426,2.200506700678658,3.7007438197718074,Control,Batch 2
350,4.2832662043920635,6.032587902592946,5.276456576626795,0.4244637893898969,35.4065873970761,233.23482515240045,330.0712087854912,182.5,20,8037,Control_2_241223,TE,4.66642750060811,3.720174409937432,3.2438899231981053,2.657988368739534,3.672190559825188,Control,Batch 2
352,8.291666604649144,8.951650499340726,6.7652059027907825,0.9656306862846669,54.39361631980031,233.49571473726502,242.40211893495203,184,23,6628,Control_2_241223,TE,5.353348789026542,4.130636172606626,3.5054150468374483,3.5086988996799113,4.102403882378728,Control,Batch 2
353,4.422566551167806,6.457092002492168,5.444892240179778,0.6529464976893933,58.583472830375364,372.5706982027497,268.6566807818139,184.5,24,11007,Control_2_241223,TE,4.733627694239884,3.809250064818178,3.2926343543939733,3.127091494072303,4.176898039509962,Control,Batch 2
354,4.1294369749882405,6.255675931889371,5.385055483668693,0.45880889517138107,42.63727961042899,350.8336794214513,302.93042410860716,183,21,6861,Control_2_241223,TE,4.638652737919284,3.7617553727477286,3.268592840763577,2.7454070737672116,3.8583096375217303,Control,Batch 2
357,3.564897189365552,6.633027737039765,5.496751646986025,0.36396927224704434,49.32834727953519,243.73529388150823,304.77457677708776,185.5,22,8428,Control_2_241223,TE,4.535646445483131,3.846668850490631,3.310774434350607,2.5620458471002037,4.005521578586703,Control,Batch 2
359,6.639763347720423,7.062258173985553,5.712783792739388,0.6449335573575083,48.5927142112071,335.960404944537,266.92710228028,186,21,6284,Control_2_241223,TE,5.166373709165697,3.9146398601690517,3.353653327867666,3.1436332956172657,3.990784769601918,Control,Batch 2
361,5.501964830631636,6.74233449465673,5.529711201796285,0.8196782448365917,55.38444985298065,368.8708164632168,232.17258185514004,186.5,20,9697,Control_2_241223,TE,4.987204917625258,3.8735503492851366,3.3254135187542095,3.3929940878877174,4.121898242038478,Control,Batch 2
362,5.547722468359966,6.981064290695714,5.691377363912936,0.4877217447567233,61.84334305496475,383.09654694539597,199.10765520543086,184,15,4079,Control_2_241223,TE,4.951491244627085,3.8820027796145653,3.332577424391496,2.8257639589886105,4.230761323571685,Control,Batch 2
364,5.278906156166921,6.362322929038747,5.489576117085427,0.9417085262559022,55.24729378577522,359.11621847233397,193.45440132987935,187.5,18,8392,Control_2_241223,TE,4.963417616167404,3.8260754433456787,3.3267900139360416,3.551020736377173,4.119995669361759,Control,Batch 2
365,8.171331355841978,7.598078294857852,6.067288790453143,0.8765012716994356,53.24545562116856,221.85540749423225,218.7147236088092,188,17,5853,Control_2_241223,TE,5.409123000283083,4.008843138504599,3.4311795402928844,3.4889002482263898,4.0833773053047615,Control,Batch 2
366,4.231071298971194,6.365540546887441,5.538888010006711,0.49721366023437125,42.79028855372082,309.9466282902729,284.4920097652156,188.5,16,5072,Control_2_241223,TE,4.759756913798327,3.83711792387159,3.3443934803149764,2.9316982077335654,3.8650649429157506,Control,Batch 2
367,3.8089980276103272,7.094715713858207,5.902697269422301,0.5131927720738079,60.24364868078844,260.69103796603395,284.5065344002245,188.5,16,4732,Control_2_241223,TE,4.654670479192273,3.9455673973108962,3.4080080179326053,2.963323661766916,4.207150242700924,Control,Batch 2
368,3.0345672492886253,6.027784591443224,5.263311560776628,0.4203241898555991,31.967159833178027,302.7250899619273,310.39371734050945,189,15,5761,Control_2_241223,TE,4.4361789829829865,3.787867639422179,3.29769152347085,2.773370715096669,3.5737521462172275,Control,Batch 2
369,6.893575755172495,6.854928132068934,5.627328469621229,0.8964787360767292,50.022351530949216,238.85972258885485,179.27216427523388,189.5,14,6906,Control_2_241223,TE,5.26548078240256,3.9217223642700576,3.3688951594657706,3.5403219169844764,4.021800297985731,Control,Batch 2
371,7.497512022369945,10.112020611270362,7.170918578425041,0.5984324639791421,48.43370342368492,250.19889816532842,261.59221326546265,190,13,3282,Control_2_241223,TE,5.358260067179735,4.315743155393277,3.615620737626516,3.1458458315498703,3.989814815846753,Control,Batch 2
372,5.3275722191118495,6.066331415783966,5.472661618374628,0.6586156219208111,52.31719572498456,300.16224775978276,166.53069428276757,190,13,7961,Control_2_241223,TE,5.016589905262567,3.804778917566045,3.3453563872370218,3.2416569774417154,4.0669438466591945,Control,Batch 2
373,4.563946873538995,6.067642824094639,5.522860066586325,0.6209425215537984,54.95776798183011,336.22510171984266,236.49373950569657,190.5,12,4639,Control_2_241223,TE,4.870684342614621,3.810263511924428,3.358817447813223,3.1923938821513405,4.116472148379118,Control,Batch 2
375,3.977356938693552,5.497755306037975,5.331498357899371,0.47938895924683567,48.54088797215132,313.17786696962673,205.07158336147788,191,11,5032,Control_2_241223,TE,4.741916441376529,3.7169033486208276,3.3278850154057964,2.943344462420114,3.9926023125982018,Control,Batch 2
380,2.669019637760897,6.677493856452678,5.141079090787735,0.2292368809484384,44.405631409507414,300.6510639994213,102.92969442619714,191,7,5379,Control_2_241223,TE,4.343022480785746,3.911302998317912,3.2915163909070158,2.2058156123132555,3.9035623056407185,Control,Batch 2
381,2.0360493635248,7.8567281240865094,5.426856955275299,0.3479823692518324,61.18346580744952,204.13279940169062,280.59125757942553,190,5,1953,Control_2_241223,TE,4.054735951611099,4.063391368961717,3.3369515954200044,2.6038042108048396,4.223495448958622,Control,Batch 2
382,2.9250119458257138,6.448172518499461,5.845705439611926,0.574708666989472,50.606824920473606,279.76307132876883,251.88992220347933,192,9,5210,Control_2_241223,TE,4.452204830533628,3.886894431399611,3.4286192385396332,3.143919354407091,4.034859112472992,Control,Batch 2
