TrackObjects_Label_1,DAPI,SOX2,pERK,BF,OTX2,Cyto_pERK,X,Y,Z,Lifetime,Area,Embryo_ID,TE_ICM,DAPI_Cor,SOX2_Cor,pERK_Cor,BF_Cor,OTX2_Cor,Cyto_pERK_Cor
396,2.532549114285714,1.2516808857142858,2.3327528714285712,18.370446914285715,0.46268417142857143,3.992840072537273,126.58697918571428,223.04293021428572,137,396,1396,Emb1_211105,TE,3.4829004332073312,0.532243391528874,3.145125240922236,2.974528538219611,1.7753815435213243,3.8847266375503122
398,3.9768494083333334,1.2323414083333333,0.925405975,22.137370037500002,0.2261105833333333,1.712570342828392,350.3245499375,119.84685837916666,146.5,398,8272,Emb1_211105,TE,4.1112264942645895,0.5380084396797324,2.3799712980202883,3.165474208454685,1.236125949393686,3.2116240250471435
399,3.6027116153846155,1.2652846384615386,2.9807096307692307,19.69887706153846,0.4819772923076923,2.249235939393151,310.58627932307695,97.80314701384616,141,399,4252,Emb1_211105,TE,3.9099078168200894,0.5520355286908444,3.4573241289591046,3.0462087617835834,1.8905573560669129,3.3838323579454164
401,5.825764116666667,1.251406638888889,1.22810045,15.625443222222222,0.705796261111111,2.420082424075031,436.2330252055556,223.10042339444445,143.5,401,4744,Emb1_211105,TE,4.437099778055838,0.5466220555289267,2.6126141409564165,2.815712880629874,2.3183787769275175,3.5026643085317315
402,1.8913097666666667,1.2376435333333333,3.7125302444444443,17.306301122222223,0.4095753,2.244029960184916,129.665895,252.25816798888889,139,402,3226,Emb1_211105,TE,3.2282363940289107,0.5254577588527253,3.6433218317658302,2.915787400377767,1.6906517186834886,3.3450159710294467
403,8.861028933333333,1.2598098833333333,0.7192278666666666,19.179522883333334,0.3820574666666666,1.9725389897545582,228.9756809,442.423138,138.5,403,1148,Emb1_211105,TE,4.763268276033873,0.5420850597415531,1.9937562411856793,3.018326594294322,1.6118280456813803,3.2069454923310765
404,2.550977816666667,1.2516132666666668,1.6340488333333334,19.127072266666666,0.45803263333333333,3.0826364769116856,301.01623596666667,438.98164533333335,138.5,404,1768,Emb1_211105,TE,3.5181100434936887,0.5355580887144246,2.814316340237127,3.0155881428400013,1.7931540402290094,3.6533909263842284
409,2.5836448375,1.2377014875,1.2219595187499999,14.60407221875,0.3785371625,2.024937412484795,152.97163960625,376.949725,147.5,409,5034,Emb1_211105,TE,3.698590951724847,0.5445939760855166,2.6746975204134955,2.7499753615936564,1.7698210276586077,3.3974080706706093
413,4.828456466666667,1.2408016,1.338163011111111,15.63291447777778,0.8472329555555556,2.6041790173230956,186.27710396666666,420.0306711777778,147,413,2373,Emb1_211105,TE,4.314578838289808,0.5459724705777876,2.7571454846634866,2.8178203227559258,2.5660448348964255,3.6398509498941736
414,8.61188433888889,1.2544357166666666,1.0718979444444445,19.3795664,0.2937914111111111,1.275951449226561,397.80362391666665,353.2658686166667,151.44444444444446,414,4078,Emb1_211105,TE,4.976029015992578,0.5668811991245402,2.60984807617972,3.0347288202012033,1.5897527410832266,3.0075750372947683
416,1.88527382,1.2210562666666667,0.9728132266666667,16.275624326666666,0.30627472666666666,1.4798899996824029,139.74321002,304.39182307333334,150,416,4338,Emb1_211105,TE,3.430076403501489,0.536669861705696,2.488634487324737,2.8595066640703446,1.6045091774889404,3.1294792917801235
420,12.39002544375,1.2965008375,2.0601132,17.887978862500002,0.8830804499999999,2.2764133677385363,288.41342624375,85.421655411875,154.5,420,4432,Emb1_211105,TE,5.396728618129805,0.6067239426840056,3.314387187995792,2.9560614362766877,2.7468534328583787,3.6422123276610257
424,2.0944291285714285,1.2420243285714287,0.5141920142857143,19.1944626,0.2893274571428571,1.3753298284159559,377.02054054285713,194.05787682857144,152,424,1595,Emb1_211105,TE,3.572558394935892,0.55818639682232,1.8846787472469078,3.025390105449431,1.5847709870128681,3.092709498564478
426,2.190411146153846,1.2359710615384616,6.379186492307692,20.275695053846153,0.3717505153846154,2.2865696709296155,265.02094084615385,117.71236358461539,156,426,3756,Emb1_211105,TE,3.691923217501314,0.5622844104646655,4.4697949201383675,3.0820530630860317,1.9096903812147015,3.674038186324646
428,1.879578822727273,1.2126821863636363,0.5755205954545455,21.546935072727273,0.17912644545454545,0.7725358299113863,261.4850741318182,427.4647623590909,161.5,428,8436,Emb1_211105,TE,3.641407401381649,0.5556155697498676,2.1566889522086274,3.145423979420109,1.282055214713957,2.6893672106085114
429,2.7514205,1.2592557545454546,2.0863106181818183,20.9017007,0.3555003909090909,1.2475373297543355,292.43439203636365,110.76301393636363,156,429,4064,Emb1_211105,TE,3.9199419688076915,0.5809468442133754,3.3521838460703304,3.1124605635009166,1.8650060509985185,3.068193345994361
432,2.185583623076923,1.2326318846153845,1.463679,18.90653839230769,0.24670005384615384,1.687799766321451,237.00670476153846,112.23626994615384,156.6153846153846,432,4547,Emb1_211105,TE,3.701187516712566,0.5609613485535369,3.0080825524466217,3.0124248385705448,1.5112126731730546,3.3816572730347554
438,2.87916198,1.22353419,0.63958799,14.6371912,0.23387643000000002,0.8552197512954782,153.14416067,358.95912542,159.5,438,2234,Emb1_211105,TE,4.030561145283067,0.5600321744554883,2.2286728072535986,2.757827127105924,1.511459460345129,2.754535510027103
444,6.89329722,1.26402266,1.8559952666666668,14.720778286666667,0.7719749066666667,1.5511818238828055,271.26610472,88.30688667133333,165,444,4010,Emb1_211105,TE,5.0061093470130045,0.6049371936177513,3.3861793183263265,2.7660819463705715,2.80752735315023,3.4502699294173
445,2.0525629312499998,1.2473587499999998,0.530523775,16.784815331249998,0.9428785625,1.0029605887310487,418.7885175,212.9810823125,165.5,445,5825,Emb1_211105,TE,3.804003093534976,0.5927902490674014,2.142389308636824,2.897528527983201,3.016780845904518,3.023369084965294
446,3.6827148249999997,1.2376333499999999,0.3491508,17.5449576,0.195946025,0.3564025712231735,362.57911335,194.414696975,159.5,446,1026,Emb1_211105,TE,4.276704498812281,0.5714886627543027,1.623482554156471,2.939026955031225,1.3345885296492606,1.8794015851149248
448,1.7290134272727273,1.2242233272727272,1.5007038636363637,15.046133372727272,0.2091151181818182,1.1353601754555338,145.30256280909092,307.7179007909091,164,448,2672,Emb1_211105,TE,3.6045144569646625,0.5707013556560221,3.1569312641122034,2.787477307793119,1.4832257379828404,3.119976740385837
449,1.326843118181818,1.216872209090909,1.3133305181818182,15.055161481818184,0.19785554545454545,1.105979564924026,158.07190117272728,329.67160997272725,164,449,2668,Emb1_211105,TE,3.339783539056132,0.5646790283383347,3.023572820980691,2.7880771523792593,1.427905229339971,3.0937605705567277
450,1.4868372608695652,1.2172243260869564,0.8473415913043479,18.79503599130435,0.17297984782608694,0.949156929949318,347.19854043913045,364.9115436043478,170,450,10174,Emb1_211105,TE,3.5654621360068113,0.5784431927453458,2.6860408243166205,3.0127410135132604,1.4051139981756073,3.0503607096815113
451,1.9113023277777776,1.2097481777777779,0.42415027222222224,17.876487494444444,0.19461221666666667,0.4179808179902868,423.12447653888887,265.4393102388889,168.5,451,6375,Emb1_211105,TE,3.7886213339633774,0.5689140797729284,1.9689815033280507,2.9619364768186975,1.4950090634777906,2.202981528849754
452,1.498500994736842,1.2282409631578948,1.241028552631579,18.427210915789473,0.29654103684210525,1.0488882162599302,381.6832339789474,173.33939950526315,168.68421052631578,452,8076,Emb1_211105,TE,3.548749784162542,0.5844973515057779,3.0455242664044704,2.99236419291412,1.9194323755951592,3.126249918849922
457,1.0594965,1.2083477826086957,2.0731562434782607,20.761087539130436,0.1473989043478261,1.432600910353703,282.5787029695652,403.52906427391304,173,457,10579,Emb1_211105,TE,3.282550842230046,0.5778620635096063,3.6310165184101755,3.1136248003439753,1.300930819768208,3.516746779679588
462,1.5818086000000002,1.2076254,0.46517137499999994,15.355683375000002,0.17649055,0.6761527578733103,159.51390039999998,358.21626664999997,167.5,462,1093,Emb1_211105,TE,3.58077658238794,0.564912145457205,2.044504829271604,2.8094712050027675,1.3787371462304625,2.6656240524710224
463,1.327736742857143,1.2262539285714285,0.3691651285714286,18.737509285714285,0.20942597142857142,0.43920358407282745,360.16492475714284,195.56919705714287,168.57142857142858,463,2546,Emb1_211105,TE,3.4256666720763045,0.5826250975125431,1.8313709896252488,3.009010530495266,1.5696614670396192,2.2538010248306994
467,1.0018215842105263,1.2202065526315788,1.128424305263158,19.439416910526315,0.1805762947368421,0.9654056571876004,394.56656441578946,235.33351776842105,177,467,5599,Emb1_211105,TE,3.3011410816627214,0.5966106966714044,3.089902800518346,3.0497096747969663,1.5781492222665294,3.1950805561818796
468,1.2597492125,1.2142008562500002,0.44605575000000003,16.083390318750002,0.1533705875,0.4979066346820199,406.35344768125,288.70050129375,176.5,468,6473,Emb1_211105,TE,3.5208935482188446,0.5905541754164456,2.153517790227918,2.8599622529372684,1.4056596369470997,2.5239171813830685
472,1.3571595,1.2165780470588237,1.0216445764705884,18.54435314117647,0.2289739882352941,0.8224790282910649,294.3944958588235,334.32327638235296,181,472,4808,Emb1_211105,TE,3.679247608940152,0.602616074596964,3.0575993443539944,3.004434634559778,1.8898194099625423,3.1078716616749498
473,0.8994213571428572,1.2165846523809525,0.37309512857142857,19.986689514285715,0.2064343476190476,0.5604298419194146,349.8376409857143,196.71718393333333,183,473,6771,Emb1_211105,TE,3.3051668703800825,0.6071131261265086,2.08398187735016,3.0802665362405093,1.823407170149693,2.760808836135357
479,1.349174215,1.21725604,0.7395618700000001,18.97343112,0.20572595,0.7174570086802019,386.856890535,195.676866145,184.1,479,9250,Emb1_211105,TE,3.7311298177218006,0.6101351836240055,2.7865249733087762,3.0287520152933305,1.840412688413001,3.027853341567061
482,1.1743207133333333,1.2066446666666666,0.38489834666666667,18.77740332666667,0.11154305333333334,0.6282597708485379,180.77487216666665,345.48248772666665,185,482,5608,Emb1_211105,TE,3.609113706191919,0.6034014630582094,2.148667433090643,3.0187856199080687,1.245413270817342,2.9115384921989342
486,1.0086727826086956,1.2127234913043479,0.42144731304347827,18.589584930434782,0.16837798260869566,0.45241491857710614,248.98397667391305,159.45558522173914,190,486,11823,Emb1_211105,TE,3.5502715584067652,0.6196552486992967,2.3232302425177576,3.0110606838043634,1.7498267705115713,2.674494470110029
487,0.73489904,1.212652,1.04697642,18.962680719999998,0.18315792,0.758031240858698,178.51423,314.20411116,182,487,1472,Emb1_211105,TE,3.0845335984163142,0.6016298105353646,3.0988636934986156,3.0272076072581724,1.6852519620509296,3.0445332386588446
489,0.9018543777777779,1.2126561333333334,0.5795255777777778,19.953355311111114,0.18988464444444447,0.5354599416402173,330.7458170333333,179.1202523,185,489,2355,Emb1_211105,TE,3.345147350935221,0.6083706526006798,2.5578107327085755,3.079528425058341,1.7770497628893664,2.7517384257086004
492,0.6606038909090909,1.2031166863636362,0.23165693636363638,18.4359071,0.09735904999999999,0.2647007097142295,371.5718004363636,258.7018070090909,191.5,492,15931,Emb1_211105,TE,3.1550470250695866,0.6150714028622313,1.7501483052248272,3.003457810239719,1.2303285411143992,2.1660256821412807
494,0.9742797481481481,1.2021787185185187,0.31405381111111114,18.915978692592592,0.1274629148148148,0.3649272988646449,292.0952975592593,167.1501321,194.07407407407408,494,17545,Emb1_211105,TE,3.5915222574796912,0.6200724332197117,2.0975193116052764,3.03036278626153,1.547340056773074,2.5339962102829787
495,0.6546982086956522,1.2040037130434782,0.33023590434782607,18.396028634782606,0.12459593913043479,0.5728165339182076,178.92589030869564,239.2748803347826,194,495,9991,Emb1_211105,TE,3.192667538310153,0.621422872206404,2.1465041140667163,3.00245625865105,1.5232321301578464,2.9834122849493125
496,0.6945154149999999,1.20069224,0.311819665,20.50604374,0.13212156,0.3655120863911451,361.363168325,217.90239698,193.5,496,7700,Emb1_211105,TE,3.2423789268630467,0.6175460219450983,2.0807527731265125,3.11080777909766,1.5725413251124345,2.52512032879594
503,0.779111625,1.2086685125,3.5198272000000004,18.8209181875,0.179986125,2.047709032254361,216.2230808875,341.9090483375,193.5,503,2328,Emb1_211105,TE,3.3573032655353545,0.6241665660638593,4.504202689006168,3.0250574772673673,1.8814975334400814,4.2480731665478135
504,0.8064895428571427,1.2104694,0.4673181714285714,20.4355127,0.1504789,0.8802262381164293,332.1848983285714,179.94065095714285,193,504,2327,Emb1_211105,TE,3.3825156777564707,0.6245324047801997,2.476844418579381,3.107129569419613,1.6932580057113589,3.3947151814052887
505,0.5651477,1.2030126133333332,0.27116994,16.45041984,0.11529572666666667,0.37456060920778733,207.13182196,208.75416236,198,505,10409,Emb1_211105,TE,3.120163145002224,0.6295826767841968,2.016604362199372,2.892535280291115,1.5200533127324731,2.6316913235955455
508,0.6498404999999999,1.20989272,0.84119756,18.667071879999998,0.1921566,0.6670489577012907,187.2739757,290.51941646,193,508,1185,Emb1_211105,TE,3.166581580111166,0.6240559204081227,3.064565533827507,3.0166169366811157,1.9376017444986338,3.1174359633741373
509,1.1856838142857142,1.2119757785714285,0.34204827857142855,17.06183342857143,0.18031043571428573,0.3854544548438868,240.13926595,280.16587477142855,197.35714285714286,509,4758,Emb1_211105,TE,3.84907574031601,0.6355613071969517,2.2379508909757755,2.9287287892278013,1.9549742056716592,2.6486212875744437
510,0.9260508461538461,1.2085530846153845,0.7272586076923077,18.345153569230767,0.15502027692307693,0.6193137802682079,184.0420548,302.3522715,196.53846153846155,510,3647,Emb1_211105,TE,3.586693632479739,0.6308948805720719,2.978393778832131,3.0008686682467687,1.7887269632269227,3.1077717336943236
511,0.6865405133333333,1.21122324,0.5367750733333333,18.0315322,0.16850188666666668,0.5453032167969106,206.51073974,264.81667,198,511,8108,Emb1_211105,TE,3.314709987859976,0.636383982609523,2.6992553778572526,2.9843057623807616,1.8992262256611618,3.007196117980492
512,0.6307343642857143,1.2078421428571429,0.2543404357142857,19.411767521428573,0.13129986428571427,0.2819485689792037,326.34475192857144,203.7789593,198.5,512,5392,Emb1_211105,TE,3.2392622680587704,0.6347117427750453,1.9609436956768242,3.0582955825502522,1.6592225815349364,2.356874849269782
514,1.0652185,1.2104408307692307,1.8873606923076922,19.0271257,0.2106505846153846,1.2335992326183165,310.76902776153844,310.58347676923074,199,514,5062,Emb1_211105,TE,3.7725678659100987,0.6379836723623,3.9732515699601825,3.0385146339184415,2.14094439752795,3.8416928170030284
515,0.9184710842105263,1.205370752631579,2.7094690157894736,19.011685710526315,0.13946675789473684,1.948299857615794,205.0272676631579,337.2133659052632,199.78947368421052,515,6825,Emb1_211105,TE,3.6390735925706155,0.6355596106793334,4.348051385359035,3.038070372945447,1.743482883139877,4.313091704591855
517,0.7091753000000001,1.2058341000000001,0.397850375,19.002570075,0.1397532,0.34629457226262544,350.73777435,196.891611325,196.5,517,918,Emb1_211105,TE,3.319183344492497,0.6285563701946228,2.3746563114134154,3.0360593822045097,1.6844047359396115,2.5258748175033245
519,0.6362894333333333,1.1960092,0.1708806111111111,17.53766057777778,0.10884128888888889,0.48043905984080976,314.9828541888889,264.1157127888889,201,519,5237,Emb1_211105,TE,3.2946288011464255,0.6304820233074804,1.6053620106712079,2.9579311454306523,1.518244203164608,2.935328143853329
520,0.6759505142857143,1.2012119142857143,0.2754927,15.474341299999999,0.15287532857142858,0.3073399744269044,237.0857377857143,242.05450657142856,200,520,4508,Emb1_211105,TE,3.336446238564545,0.6325764778407414,2.065961931242213,2.8322990098427487,1.8391287206088798,2.470449865424716
521,0.7329685375,1.197543375,0.29406235000000003,15.721905224999999,0.14804006249999999,0.3237714837973169,291.4152508875,239.54828771249998,201.5,521,3069,Emb1_211105,TE,3.445377143175363,0.6328867449772855,2.1563306546207475,2.848868952739636,1.8348848129369637,2.5498912241162768
4,25.177147840205823,34.82632579765503,3.0712381250528864,19.691660399952738,5.325331269066771,3.5016077465095266,265.2769233948705,290.7648141836198,23.5,4,4761,Emb2_211105,ICM,3.7211448370596627,3.8127836687057703,1.4818976904980563,2.98362138165985,2.0180673223839314,1.610446882937161
6,24.71116824307122,28.950617413161357,3.251793503821923,18.80152077090908,5.358060273060996,3.3401623095907134,296.90100975342534,286.35446255910335,26.5,6,4354,Emb2_211105,ICM,3.765681004079587,3.661500985438633,1.5849517130994168,2.9378008990948916,2.068310089959071,1.6088449484524905
12,35.79406838442223,27.441306596282583,2.986563668567625,17.651066278154797,12.984087850835813,2.988482146772836,301.21667061675714,324.8891756421896,34.5,12,2964,Emb2_211105,ICM,4.304786770015095,3.6972891763505467,1.6223509839207932,2.8758243064709563,3.0710637893711885,1.6191933596105192
18,28.5453504477309,24.316682467669768,2.743094029743943,18.845172124267606,9.581523747379613,2.622652224247587,298.302070598873,298.0522841961644,41.5,18,2888,Emb2_211105,ICM,4.2260069621078,3.6545667117249,1.644486802341571,2.9423035611944752,2.870115386816992,1.5950173568127681
3,22.155084535842708,4.322867409154761,3.2219261776425605,19.28517407111249,4.96749176930413,3.007281778282474,293.6413036994279,260.7007105901514,21.5,3,13941,Emb2_211105,TE,3.551130616812551,1.7040167464601663,1.4991748169940948,2.962471734039246,1.9190982725462926,1.4278662964086095
5,35.3017990755425,10.013428848453676,2.586643337842248,17.655745050966544,3.5247680496015303,2.8356203613826625,245.0958520060587,324.6791290811414,24,5,4450,Emb2_211105,TE,4.069677132260651,2.571927403695568,1.317839024740301,2.87456076922488,1.612769257708301,1.4070920236403421
7,38.8480977651738,4.225658367727126,3.0034966861349424,19.88447036866565,2.0934961268911656,2.9974102915226317,294.69789046736247,226.13507941533643,27,7,4146,Emb2_211105,TE,4.2286196042105795,1.7426878727246469,1.5131797220211975,2.9938746834723142,1.1359252589986037,1.5081775671704527
8,43.04578466948603,4.532753728253117,2.7829843316324507,17.118846087011853,2.3455193705426174,2.964177428320567,205.77648897658833,307.1425483993312,27.5,8,3665,Emb2_211105,TE,4.341760807884905,1.8184239680288297,1.444584026803351,2.844189208416468,1.2569441579745524,1.5046287453863427
9,50.134237079691516,4.493298150403654,2.8727842739665816,18.97112460742538,2.1793253348681985,3.0236874360520285,324.87391583891514,282.48792043960896,33.5,9,5125,Emb2_211105,TE,4.620635412867537,1.8766790917110296,1.5682005756143655,2.9478002058274,1.271687464964291,1.6157046123229533
11,30.100427644440853,2.5907760881574844,2.078633088392794,19.434925254963897,1.8303384736702721,2.853442955693317,262.92010760590705,202.8550985758525,34,11,3362,Emb2_211105,TE,4.1210082277423155,1.3316490584130696,1.2522976792291587,2.972026521863765,1.1045344023342158,1.5653557305006316
13,49.81617822581304,5.885965979946114,2.6190238217825916,16.082802302419047,2.7779680195628234,3.1557820771569816,256.0906092539003,359.20346845022516,39,13,3915,Emb2_211105,TE,4.7301699064648695,2.208072162182303,1.5599287681185254,2.7834342879081455,1.5952608932992067,1.7420615750271033
15,43.51641581626088,6.570598334639957,2.99351062554846,20.1559647152283,2.6169404416188717,2.9701385526828425,325.7076897440893,241.84124923331436,39,15,2922,Emb2_211105,TE,4.594968643814759,2.3181044210625807,1.6935691513960038,3.009182770530989,1.5355492410387632,1.6814358077516673
16,51.51966486187678,7.258668388477011,3.185878509382328,20.205791225904033,2.232599567420379,2.82667561998362,303.7502419641538,205.87136399592106,40.5,16,3122,Emb2_211105,TE,4.795402394834969,2.434443870039415,1.7788133502501855,3.011870123003008,1.3987744767880397,1.6547299940305908
17,59.98511785780517,5.810526534220842,2.8803398546820986,18.09697995931571,2.56031208411071,2.688793093612395,178.0503339288215,311.985687898729,41.5,17,2869,Emb2_211105,TE,4.968607555380439,2.223088365493532,1.6933068663675699,2.901792091491074,1.5504365316260718,1.6199227426896936
19,66.86807484191817,13.196393349989616,3.070626057182654,16.988367836713536,2.6172814808928004,2.912016136582614,199.2558236857069,343.85011761168886,41.5,19,2801,Emb2_211105,TE,5.077232534118002,3.043351102224323,1.7572778909093554,2.838576245766665,1.5724426989645057,1.6996731347317242
20,45.42004886452477,10.335230026881268,4.35905864724046,19.49572914073765,5.470549193403005,2.8149435961921037,318.34655249240996,343.9326436443981,47,20,10404,Emb2_211105,TE,4.806364041888314,2.860382541745118,2.1918477729443575,2.9770427269092123,2.3905445410586923,1.7493699603049095
26,13.111300882426574,2.6507702451876294,2.7480100307650366,18.221310398145366,3.915419601976243,2.9586386871594295,264.53030252207657,281.8556214138522,45.5,26,2432,Emb2_211105,TE,3.5322816025684096,1.4829530004240672,1.7075171602162214,2.9092211053408867,2.0340373996609395,1.7763555186114464
27,18.760986800018557,2.8889061489483585,2.8688895788537097,17.79982513608299,4.1688022318471765,2.630980442046266,286.8345607359323,313.8582938856962,48.5,27,2032,Emb2_211105,TE,3.9538018746012833,1.6024763623297855,1.7964935683575585,2.8862547931562585,2.140857887473414,1.7045865394641935
28,78.1411547553698,6.320291212287232,2.3514762290397444,18.7451622781745,2.307207831553815,2.376683425515934,322.33512822666694,183.75641391577201,53.5,28,7751,Emb2_211105,TE,5.4858977256296235,2.441176240239943,1.6741693650032223,2.9387294745930004,1.622812847167678,1.6789392063271338
29,67.94255042254048,6.19835404480534,2.4998512782972644,19.42533530309169,2.4457771253340943,2.311808839008571,241.52287625203275,375.0452600300892,50.5,29,3690,Emb2_211105,TE,5.282826005091932,2.3881962541427675,1.6894248515896404,2.9739350034922643,1.6370194623759582,1.6056651522919299
32,63.90773643385407,6.3966509496579045,2.864882686361573,18.7934894090405,2.616496537821764,2.391782317362441,358.8195137904023,296.69233289351996,57.5,32,4124,Emb2_211105,TE,5.369111630040278,2.49785038735992,1.9328857227109555,2.9418865681256285,1.8074269275890344,1.7460711082498248
34,66.96102319462719,10.054071729091287,2.6237841730154607,17.59513811930059,2.147195929994419,2.399573345796954,205.95088064978475,365.8444343505064,58.5,34,2608,Emb2_211105,TE,5.436854355915344,2.961214099987484,1.8602891168908235,2.876144627532354,1.6244670898575237,1.7645229282636612
35,40.10856523107655,3.8818117478906697,2.525569442679498,18.74809295693636,1.979795915144291,2.3145545509430514,299.2474842028909,361.81385780843226,58,35,2341,Emb2_211105,TE,4.913798299538808,2.003971072920181,1.814484555342263,2.93954090655215,1.5359493911802096,1.7208508432935132
39,12.051685067353723,2.3638230373123155,2.5935087199476237,18.947451023382364,2.8708993218055636,2.6130150010632245,252.8411060382985,339.51827872601694,55.5,39,1244,Emb2_211105,TE,3.6587373966470538,1.4800502045523714,1.8027537049183473,2.9497542785439608,1.8708021293307935,1.8041337999070541
40,41.29966324597275,16.947363151644655,1.8501850725884517,16.10247947333752,1.6212025189607928,2.3753030410668106,272.9085890428962,368.9593676657057,57.5,40,1340,Emb2_211105,TE,4.93252640768592,3.472178346070966,1.495663136227423,2.787350220212974,1.3287823358944018,1.7391575963895436
41,65.95078715150396,3.7101478942231756,2.365704259377714,19.43037467173895,2.066423300400885,2.3216062495005367,236.704864389983,161.60014005522623,59.5,41,2069,Emb2_211105,TE,5.442725002197721,1.975491410600704,1.7720613921360417,2.9755045946077057,1.6008306370974839,1.7466925081196725
43,10.237622644663787,2.055422145332919,1.6795711503846733,17.387528291234748,2.4609990123794137,2.3079634306283183,266.36786102062973,291.7057126950893,59.5,43,1099,Emb2_211105,TE,3.5798938681398127,1.384922619357806,1.4295413910479997,2.864420837261805,1.7755710100742004,1.7407989715925176
45,86.42237974240791,4.6686653907575195,2.44492901704678,18.03118270864142,2.10068921205239,2.676737021855706,129.26828404139093,266.7208534153996,66.5,45,2039,Emb2_211105,TE,5.860570103798604,2.283451234024267,1.9121701585118065,2.901789126640028,1.720212920626667,1.9954248622224116
47,41.18142868158651,6.340980684194906,2.213306573920755,18.23214924256637,2.2210139843119183,2.372845380494306,359.45365024160145,280.0107083396357,68,47,2371,Emb2_211105,TE,5.150920875703977,2.606355172687861,1.8356108913130837,2.9130912786652927,1.7979665869276396,1.897720691985728
49,91.62022114404111,6.963498276090043,3.0399831031874713,18.69413705188485,2.336368228486289,2.837798644549127,164.34919625534724,173.31500662526395,68,49,1699,Emb2_211105,TE,5.950584146477417,2.7000022982864147,2.1529629780328055,2.9381146135251157,1.8485982073224072,2.0766525962769777
50,86.61417822583974,4.0475517655105335,2.398939296842739,18.083401618668244,1.9627434545961842,2.4418459401703263,134.50507662972646,292.7553787138452,69,50,1842,Emb2_211105,TE,5.915468245899043,2.1686091299963657,1.931456463093829,2.9050449041952,1.6890571468589268,1.9415838040796396
53,81.223408959074,4.349998216863153,2.244148970915388,18.765968730624255,2.198030204667027,1.9594467881582478,195.079609277431,150.3786719348294,70.5,53,1900,Emb2_211105,TE,5.8828170660241845,2.2574200477145623,1.887723988643415,2.9423136460229067,1.8243279657344595,1.744301533569802
56,59.99299120631553,4.191855958123628,2.382201968794163,18.309628417904303,2.249204935357997,2.0784819852730805,146.97536026381874,322.0821659208939,80,56,7825,Emb2_211105,TE,5.7800306476790215,2.3264685747250855,2.09286502979316,2.9190787804888267,1.9870421004789376,1.9476726667470647
57,36.99606403047003,3.6758761121948904,1.5880176855750592,18.092164159793864,1.3345824053870379,2.2924392557244366,356.99572701403287,328.48013508163916,74.5,57,1936,Emb2_211105,TE,5.180716635908594,2.133705387133901,1.6031424167038366,2.906330026797946,1.3842352811590968,1.9620477033111923
58,29.655186619555202,11.00469650688767,1.6342026035707946,17.81355729406431,1.2741644491470643,1.9564675867436523,251.53262320931435,380.59018887410485,76.5,58,3789,Emb2_211105,TE,5.001687844835544,3.252550433163309,1.6624290634108705,2.8911021575439118,1.367321546944169,1.833979030140851
59,36.15655819239121,3.928861260733723,1.8129612373208739,17.283267835072177,2.0304434862587115,1.83570322357596,364.17088322732786,263.54002036706413,75.5,59,2309,Emb2_211105,TE,5.178836032981662,2.2114280258497163,1.7509196277605392,2.8607357947999965,1.8185506612580062,1.7550695988104672
60,20.269609221094274,2.724082611245672,1.4414145047447837,18.62340230011205,1.2531095667468737,1.6328374170065885,290.6018711855151,376.66443671607925,78,60,3042,Emb2_211105,TE,4.652783822759059,1.8731370295285306,1.559872151189668,2.93577944561544,1.3727182422875919,1.6759675641022505
62,82.48285446624169,5.147368603605255,2.9898131963712262,18.118758664670544,2.3600025163411376,2.5036823192532123,121.48226349167335,223.63967225708276,80,62,3943,Emb2_211105,TE,6.0983928981111255,2.531806194487362,2.3200421514477796,2.9085995653889922,2.035125906827821,2.1337892596255923
63,39.098509838550996,4.986628289067773,2.1409281676062952,18.410585616185248,1.6437986870481642,2.2193027293654524,210.18205260696882,381.2916161526549,81.5,63,2586,Emb2_211105,TE,5.383496924230865,2.5168305714308485,2.009048920257512,2.924795857688941,1.695549409388192,2.036024613670306
65,63.6907553410788,5.555756088529427,2.298641857985391,18.586091454630825,2.1913699096296395,1.7140875084537155,245.4875065857614,129.85943326040027,85,65,4940,Emb2_211105,TE,5.945204810111543,2.6639849773693207,2.1337096130156645,2.934793055351622,2.0345196629983047,1.830925127189408
66,58.44491590340306,4.819243374904716,1.5751004326310318,20.130984439575258,1.3862063077047126,1.541455243375082,335.8168754399278,156.62172776598226,86.5,66,5059,Emb2_211105,TE,5.8908590024569385,2.5385195405760763,1.7786951396819777,3.014857622538238,1.5986479212171414,1.747577471388063
67,36.379641368396975,3.259962514640588,1.96689940846456,16.971392871494672,1.8445290545398723,1.6077559827088745,161.7135507045122,342.99737023493515,91.5,67,12732,Emb2_211105,TE,5.522147230598632,2.2034595434022672,2.077371717601145,2.8448554500135073,1.957809549565439,1.8656864414857728
68,52.62979162522178,3.0317948197096505,2.095420606335475,18.151964938871057,1.8029118769299184,1.8912612271551201,146.8786313256736,166.74951974007368,87.5,68,3113,Emb2_211105,TE,5.807129344952479,2.0862358923497117,2.07942461108237,2.911522415681231,1.8761688357717539,1.9672822964046497
70,14.82244177612082,2.5513437929359997,1.4779087305002887,20.966416291161586,1.280475098907754,1.6032340772683351,369.0213852643603,286.07314541006684,92,70,3040,Emb2_211105,TE,4.634820539466944,1.9639556962760993,1.799213194625294,3.056319895402669,1.6001932500970497,1.870470014320249
