TrackObjects_Label_1,DAPI,NANOG,GATA4,GATA3,BF,X,Y,Z,Lifetime,Area,Embryo_ID,TE_ICM,DAPI_Cor,NANOG_Cor,GATA4_Cor,GATA3_Cor,BF_Cor,Treatment,batch
174,26.296903030811375,7.041274585757226,1.7086292510293775,27.952379910115948,50.49837023068251,128.51750078511296,99.66475640014575,69,7,1726,FGF_1_220318,TE,4.675348874838463,3.028899053066103,0.8471916499867893,4.68317828349582,3.955954800236872,250ng/ml FGF,Batch 1
175,23.958003662331567,6.760750659180742,1.7680838637993672,27.47795946238933,43.62983375607703,178.18885791573678,443.17175016761604,70.5,8,1856,FGF_1_220318,TE,4.612763430253004,3.011659490380991,0.8881651093382408,4.6954661305661585,3.810494611718206,250ng/ml FGF,Batch 1
178,15.46670502615439,4.4802200262425,1.6039651764524872,14.504286840144093,50.24598163722401,109.07215199288716,145.79459528325557,76.5,18,9258,FGF_1_220318,TE,4.297404565371894,2.6938657405469986,0.8178351830318914,4.174153110016909,3.954641253501462,250ng/ml FGF,Batch 1
181,29.068874729851796,6.631862544471313,1.6677510280004033,19.373711401103957,56.49369084930237,312.4314857584519,54.886986683049805,74.5,10,3045,FGF_1_220318,TE,4.88762934643787,3.054851868643256,0.847802733730123,4.424416297438086,4.070853574586762,250ng/ml FGF,Batch 1
182,33.53871864058212,7.716362102936433,1.7190892516634124,33.09746005352693,47.87836272123267,256.07113425257694,35.32687187219603,74,9,2445,FGF_1_220318,TE,5.020473797948284,3.198502039767915,0.8758627361227787,4.950151662759619,3.905142150205681,250ng/ml FGF,Batch 1
184,26.594755876659825,6.519133650224486,1.7746939634463874,25.651837070490302,50.34996479014533,240.97166137136892,487.68989980314643,73.5,6,1129,FGF_1_220318,TE,4.7783004366446296,3.022097847385429,0.9054374371997358,4.685509211939618,3.955229820892337,250ng/ml FGF,Batch 1
185,20.505115693719148,5.852772207677788,1.6830055363486793,21.359745354278793,45.58808646300732,188.14971625426398,45.37093865762385,74.5,8,1913,FGF_1_220318,TE,4.538637179367903,2.9298836149496035,0.8569073660529918,4.522006845217842,3.856371453108476,250ng/ml FGF,Batch 1
186,17.169591479789855,5.619998131834736,1.744400623098607,19.311769855575015,48.98374462389221,217.01122843742422,480.474277594447,76,11,3166,FGF_1_220318,TE,4.391666518454366,2.9127153462463173,0.8995055557425543,4.45061991730341,3.928952767158897,250ng/ml FGF,Batch 1
187,25.457274474388786,6.0791278486597395,1.7572820216713378,22.399894010892403,46.4516818394552,191.41999440089322,461.0460558634169,74.5,8,1735,FGF_1_220318,TE,4.754963365760552,2.967828787860913,0.9000919594876622,4.569554762610361,3.8751376638458432,250ng/ml FGF,Batch 1
189,41.856238308399924,8.181977691760107,1.755672470532843,32.19505649009657,50.2996961327129,75.27502845433116,220.23163583399491,74,5,973,FGF_1_220318,TE,5.242013503053176,3.2570921725045356,0.8969188359651123,4.922508119162585,3.9544774010095067,250ng/ml FGF,Batch 1
190,23.348751841084177,5.8693473213912535,1.7460360940729849,18.359445260880435,50.85454266282332,151.73812670139486,434.33566454198984,81,17,5047,FGF_1_220318,TE,4.800944992714538,3.034177106931846,0.9230108554584372,4.498069345291826,3.968898264492493,250ng/ml FGF,Batch 1
192,25.217978835517545,6.411993433995443,1.7254060033753942,27.673284198872985,49.27018764552044,149.41849938768416,66.41204880669733,74.5,4,859,FGF_1_220318,TE,4.745519052906728,3.0211369049044556,0.8817870882914796,4.780965163145944,3.9340440536321415,250ng/ml FGF,Batch 1
194,43.390096217038895,7.719787986361354,1.7750747729232237,25.411685127356527,53.324564419708274,111.119936949508,109.17243852473229,78,5,909,FGF_1_220318,TE,5.3595048819316675,3.261386239424093,0.9259633937999692,4.764320934352433,4.014847044214235,250ng/ml FGF,Batch 1
195,22.197713199492835,6.3729088560890865,1.6658501364647396,28.121176365988703,48.42485454305911,125.18170365459464,393.4128785504803,83.5,16,4336,FGF_1_220318,TE,4.8013291456097305,3.155513541215525,0.8872851870553581,4.973456052374032,3.921174425644723,250ng/ml FGF,Batch 1
196,21.739859120579677,7.101898941344907,1.7038709772087448,30.368463627842736,48.30536076686581,436.71629137658914,184.2188045914626,79,7,1382,FGF_1_220318,TE,4.688798635118543,3.1935727523472575,0.889539555799719,4.962119815987007,3.9164856106262893,250ng/ml FGF,Batch 1
198,29.833602597149966,7.555174979781317,1.6885540799927972,37.348303745052206,57.84050915089476,260.57927839271576,496.3218972537572,82,11,2476,FGF_1_220318,TE,5.066411169436478,3.302272704590284,0.8940509117322679,5.22781384851141,4.098110878490707,250ng/ml FGF,Batch 1
201,18.49972745415005,5.323280743359042,1.6575552761553531,20.214194161397295,48.659740166808156,73.08518982770224,213.8398858255065,85,15,3808,FGF_1_220318,TE,4.649659682117276,2.998965537644862,0.8890641648668428,4.672725503291755,3.9267525937356296,250ng/ml FGF,Batch 1
202,20.564994608606963,4.797036513901642,1.6262411048706225,12.930772706230155,48.248980228086104,389.1739037319022,118.81255821323597,82.5,10,2247,FGF_1_220318,TE,4.704555294404055,2.855850933696091,0.8587086969785611,4.176943334414629,3.9170429960204913,250ng/ml FGF,Batch 1
203,23.39024867357361,6.500658304979449,1.6908405428786826,26.59757611869584,52.69490677632957,336.33950747949274,57.95710845387386,82,9,2337,FGF_1_220318,TE,4.823095942777821,3.1519455448704674,0.8954040108402286,4.888347523607871,4.004940472022378,250ng/ml FGF,Batch 1
205,20.65122983628355,5.978748057304528,1.7264042827882975,24.7105247830021,43.03649414665954,415.7826260394753,148.53548251200004,81,5,1051,FGF_1_220318,TE,4.67817689768167,3.052644547458221,0.9117041733378136,4.795153032634678,3.801977625470674,250ng/ml FGF,Batch 1
206,10.756151629879147,4.004901686575193,1.6322011763028186,11.714162463097894,51.43908559708707,85.26337707748618,182.21755244912094,82.5,8,1940,FGF_1_220318,TE,4.056447224771366,2.6753757550361863,0.8623667100796828,4.078132762576626,3.981066478757613,250ng/ml FGF,Batch 1
208,15.928373797762976,4.13227677769128,1.5773543044603429,13.641180087908298,46.79064237411838,87.25798649528863,148.81065462027811,89,19,5217,FGF_1_220318,TE,4.581507684799395,2.808150017892429,0.8575269835546215,4.357851802537968,3.889555607967349,250ng/ml FGF,Batch 1
209,16.448393290611556,5.726760792498841,1.6669358669263719,20.549041436600227,52.257300953506316,74.74753058491683,272.3114379781326,85.5,10,2292,FGF_1_220318,TE,4.542319793542578,3.0798295248638565,0.8969639884237413,4.698956651845833,3.998326528943014,250ng/ml FGF,Batch 1
211,25.46650065654924,6.024325905876317,1.6675384600219771,23.903030747175777,50.24281905529355,104.74343189322671,124.09204452778324,86,9,2352,FGF_1_220318,TE,4.989641366205518,3.1382892294114195,0.8995822226858212,4.859948908613144,3.959261087779284,250ng/ml FGF,Batch 1
212,20.798140271636576,5.63369334571262,1.669988139172405,21.008281661651168,49.48384723309411,415.83354135925174,413.5089044070513,83.5,4,1140,FGF_1_220318,TE,4.736203746913865,3.0322248241871703,0.8897659768353197,4.681851081329338,3.942807473717469,250ng/ml FGF,Batch 1
214,27.168972406225684,6.108616054216048,1.6825713487167049,24.339411736788723,53.220099429209874,198.60728969861708,481.11672290540554,88.5,10,2200,FGF_1_220318,TE,5.105291017827277,3.1912088572299613,0.919840430891796,4.927050360049984,4.01806178792685,250ng/ml FGF,Batch 1
216,18.317873568948972,5.3639330238714695,1.6865898228740244,21.107185717242782,46.39005035237018,168.9721792254979,449.8316500436436,93.5,18,5627,FGF_1_220318,TE,4.812970844646385,3.139258775827762,0.9447939732759292,4.882587344661704,3.883175554996909,250ng/ml FGF,Batch 1
219,22.813957805765657,6.024844117603126,1.5692266886938058,30.737825972827267,50.98740490923011,79.33980209583082,300.5865625439817,91,11,2560,FGF_1_220318,TE,4.98152683634028,3.2164256534503366,0.8613885974531943,5.209456466820362,3.9764366860821423,250ng/ml FGF,Batch 1
221,24.44078180609744,5.6513069473190525,1.6889941746358046,20.928108260907898,52.97201303872353,330.4703078936478,492.2163189656761,91,9,2060,FGF_1_220318,TE,5.050407134051414,3.152421980586568,0.9349343246851276,4.825057127495833,4.014621691151364,250ng/ml FGF,Batch 1
226,14.881360757581069,4.618687425831009,1.578969940252052,14.483125488259176,49.363322126259156,427.957037574195,153.41105125755755,94.5,8,1608,FGF_1_220318,TE,4.6255795721916915,3.0052849444142113,0.8833757256623047,4.525564133252921,3.945791026342345,250ng/ml FGF,Batch 1
235,15.847323485817451,5.545226258402035,1.6000350078904817,24.469636310160094,43.64658922180712,450.2452344706951,308.6750369700466,99.5,6,1316,FGF_1_220318,TE,4.790346678650707,3.2661586023845204,0.9191959409259505,5.148029854055015,3.825173370374708,250ng/ml FGF,Batch 1
236,17.483667371559438,5.071720175361861,1.5998905857401884,24.64551361857571,45.55282856804923,260.00785117807703,499.4547513129903,104.5,16,3540,FGF_1_220318,TE,4.990488988563159,3.254953316426743,0.9416739185796915,5.253211427167317,3.870385474446875,250ng/ml FGF,Batch 1
239,10.582194265710502,3.9414266054135783,1.572695364253339,16.48293407314111,44.4915063162803,76.92339542584114,284.99504093941596,103.5,12,2758,FGF_1_220318,TE,4.468023095256238,2.987211584013714,0.9200170486307462,4.831340155673448,3.846318184588921,250ng/ml FGF,Batch 1
242,18.23690004754026,4.705933063586921,1.5239965320599795,18.329956924807934,53.014333462635356,124.29731984891252,408.14936857807464,101.5,8,1680,FGF_1_220318,TE,4.9715427953737095,3.1332686248437662,0.8795370269957177,4.898342814631944,4.0205959932496445,250ng/ml FGF,Batch 1
245,22.652917513418263,6.074091065805009,1.6019763077086735,28.149774552048196,48.677084054381,293.9948196528697,21.633740349310127,107.5,16,4320,FGF_1_220318,TE,5.310635005012086,3.4821326223510933,0.9565175963254802,5.444967228976543,3.9381997517630944,250ng/ml FGF,Batch 1
249,9.924169636325354,3.224369288392548,1.4982817032673523,11.683725959166749,49.275687198148155,387.8336928234655,111.11708698889855,108,15,3173,FGF_1_220318,TE,4.495512810914798,2.8566572157798706,0.891859601058808,4.575431793202352,3.9506686218917855,250ng/ml FGF,Batch 1
252,14.194958920938774,3.9621132196825033,1.562042291172608,12.060304623850605,46.512834471328226,145.71566406799502,435.06866073888614,103.5,6,1243,FGF_1_220318,TE,4.7617347837632495,2.9924462354480568,0.9132206684421893,4.51893628339364,3.8907480699017025,250ng/ml FGF,Batch 1
260,14.728868730391461,3.7979863286756066,1.5474320233669063,12.843234028762431,40.26545602129362,219.67848148096326,20.211055669987108,110,9,2166,FGF_1_220318,TE,4.931096339529253,3.0516063466988763,0.9331626539903808,4.70925912308658,3.7497180555962726,250ng/ml FGF,Batch 1
262,15.695846111690114,4.024567352647958,1.5612193946863246,13.961402944046206,42.647377297963196,85.57535635640868,137.06430356840838,109,5,1007,FGF_1_220318,TE,4.974307318740467,3.093941184822385,0.9375188170509614,4.773134003993698,3.8066968406382906,250ng/ml FGF,Batch 1
263,11.081959464734632,3.826492415538432,1.537480089302095,14.998912199392953,52.4706425692306,400.8490508183958,107.30514135845493,113.5,14,3144,FGF_1_220318,TE,4.71792111779536,3.1137189894693376,0.9425088115278619,4.933032359951273,4.016202605302454,250ng/ml FGF,Batch 1
265,13.17750416336703,4.51265438499017,1.541417415040935,22.043777091940324,40.16615092589536,432.18149019306225,159.249715737876,114,13,3352,FGF_1_220318,TE,4.9012999527566485,3.2864570274440092,0.9473230911228938,5.327884868449592,3.749220451263884,250ng/ml FGF,Batch 1
266,13.058471350292608,3.8133060364568703,1.5730424545736377,14.421537570332601,43.248512941444474,327.9170436668531,491.53295177745946,115,15,3628,FGF_1_220318,TE,4.912601218864293,3.1336821764345046,0.9721446552933328,4.923183623131792,3.8236514236057584,250ng/ml FGF,Batch 1
267,9.444767697722908,3.5247085013811343,1.5489743071251842,11.919302856596705,47.80907524854505,372.43292500092224,66.55140378293373,115.5,16,3449,FGF_1_220318,TE,4.598815622374084,3.062790563697177,0.9589838280790592,4.74242347337728,3.9241502953501355,250ng/ml FGF,Batch 1
268,15.187660981623461,4.16846479471523,1.521209939060055,15.373345097860982,40.978459397170624,67.73255777759374,246.08424015414445,112.5,8,1769,FGF_1_220318,TE,5.012708212562556,3.1837060118199103,0.9273571197252067,4.938085743859908,3.768502939818723,250ng/ml FGF,Batch 1
274,11.327852792645823,3.3867665713867354,1.5166007844429654,12.85196529070643,43.612517652572194,108.83882710536989,369.22997126336736,119.5,16,3922,FGF_1_220318,TE,4.862118594180498,3.0853099609199512,0.9559183264080994,4.896176219410295,3.8342509237066587,250ng/ml FGF,Batch 1
276,12.489802414566372,3.702347337199635,1.5087973854486856,14.74635214215205,40.65373854936111,125.40338060486359,402.8422258602331,121.5,16,3618,FGF_1_220318,TE,5.0005162832667684,3.2056189893941287,0.9597873580940836,5.072882113615908,3.7649835283369604,250ng/ml FGF,Batch 1
277,12.467143288595112,4.353424811029099,1.5133632702519553,19.01370704242545,41.83638159702976,82.39827110871764,309.78652735722545,116.5,6,1409,FGF_1_220318,TE,4.896824070795375,3.2895603549870094,0.9402405254553632,5.22902525788251,3.791194371850796,250ng/ml FGF,Batch 1
280,11.73485278166018,3.8396581811031267,1.4888750580353984,18.050401397613108,53.17096097869531,335.5691202799787,37.18145091670075,118,5,1009,FGF_1_220318,TE,4.866854119361348,3.187399050352062,0.9306984184885436,5.206439239730608,4.031679315276519,250ng/ml FGF,Batch 1
281,8.485766771114205,3.1956591284811036,1.5301388162202358,12.682426317361148,37.94877541901296,76.10291863927345,274.6813735880615,121.5,12,2469,FGF_1_220318,TE,4.61399781905672,3.0584496044202036,0.9738319945678757,4.922104758047267,3.6961301377177027,250ng/ml FGF,Batch 1
282,14.747385182068593,3.661236884388239,1.5060307430425923,13.97192145384573,32.063008060738525,221.85004188466542,22.36769559096385,124,17,4351,FGF_1_220318,TE,5.217606528977825,3.2334785002400146,0.9692362416677581,5.067946323088505,3.5288286651829694,250ng/ml FGF,Batch 1
286,7.8526852060552095,3.250057695520632,1.5353297687514011,10.560059824181852,41.35116789530458,293.7572751972376,22.472219370559145,118.5,4,818,FGF_1_220318,TE,4.475338222893689,3.028498217199263,0.9636775610329855,4.680156163737383,3.78051457902673,250ng/ml FGF,Batch 1
287,10.200124541250705,4.349946931750796,1.488714400595004,23.891924430667366,48.2583714213562,428.4872104966513,381.14371837242936,122.5,12,2702,FGF_1_220318,TE,4.818380779986633,3.3824216617242273,0.9509019288203779,5.575028237176998,3.9369545774288057,250ng/ml FGF,Batch 1
288,6.787970786439744,2.3730495870842234,1.46711413440262,5.875604180923885,45.05360113745515,76.50067312076078,248.23648302179453,130,23,5463,FGF_1_220318,TE,4.563952375423698,2.8935286543051517,0.9701396428983934,4.319339057667031,3.8719352585446845,250ng/ml FGF,Batch 1
289,16.199626229767258,4.343197964970149,1.5253895773215582,21.074449646255133,38.87342323043785,101.14154182602465,109.7581095545206,124,11,2295,FGF_1_220318,TE,5.311528299557516,3.4042841098600505,0.9820076941370286,5.478955595217952,3.721435959710849,250ng/ml FGF,Batch 1
295,5.638327209042231,2.6871261831575484,1.4710489521658048,10.963731714780822,42.3507741113246,418.7606796736971,154.91520001009127,129.5,18,6094,FGF_1_220318,TE,4.368203125985341,3.010015103715632,0.9705610586527764,4.9333130000387735,3.8098227207023165,250ng/ml FGF,Batch 1
296,13.496036422211949,4.025879852541622,1.509375485602775,18.583838184531064,41.61391250899378,83.98298385954149,308.4284411862898,122.5,4,986,FGF_1_220318,TE,5.098374499627277,3.305003350642276,0.9646840598575899,5.3237812089504875,3.7888201412635722,250ng/ml FGF,Batch 1
299,7.534937319020653,2.4982500582794467,1.4947847892479542,7.84502104714951,40.521502539883805,293.80267138311666,490.1400875580444,132,21,5269,FGF_1_220318,TE,4.709099932446907,2.9761613427431315,0.9978506218421125,4.647612854676376,3.7669011976299496,250ng/ml FGF,Batch 1
301,8.074156907083045,2.5043701043511,1.4940830761440673,7.356292576376967,42.450388111742065,86.39660754646602,153.41228950553167,127,11,2386,FGF_1_220318,TE,4.676340619379587,2.900557573111722,0.9748128641915585,4.485270975950794,3.8109397608136355,250ng/ml FGF,Batch 1
303,2.1355997532707027,3.214092982189499,1.7587851191096848,0.5907885009150713,48.44949717146787,256.0280698219442,470.01747704743286,125.5,6,1531,FGF_1_220318,TE,3.315891213897111,3.1266415831051377,1.131142925956808,1.9341674404424785,3.9423859875813383,250ng/ml FGF,Batch 1
304,6.101207389838289,3.2322420531971408,1.4848145147723468,13.982827234872158,46.532677718412735,445.34381668774085,224.84473842445948,131.5,16,4731,FGF_1_220318,TE,4.487851585119023,3.225932732858089,0.9889018630095411,5.215756167348873,3.9049764691098545,250ng/ml FGF,Batch 1
305,8.778539327265918,3.0057206737936175,1.4892247167023633,13.368372864460337,53.6996509248456,385.8177810825008,459.3582678188719,128,9,1765,FGF_1_220318,TE,4.780356473763405,3.0986411114615158,0.9760696986127657,5.102204413242571,4.04650263685829,250ng/ml FGF,Batch 1
307,6.703940993737145,2.8090500245642214,1.4470034689531701,9.550622735390215,46.712000741299406,447.5851069719164,289.6024665050024,126.5,4,869,FGF_1_220318,TE,4.48018261945183,3.007557310438262,0.940540371201307,4.736516159542541,3.9063581352322254,250ng/ml FGF,Batch 1
310,5.250231005275249,2.5341993660659687,1.4554298929378946,6.3536680983141025,44.72758827638114,86.18377406379803,305.3891928833471,130.5,10,2605,FGF_1_220318,TE,4.317264360095609,2.9670328972957285,0.9644010325401161,4.407363156089376,3.8649193180398798,250ng/ml FGF,Batch 1
312,7.764251318910062,3.194502140133636,1.4508588557420554,12.084707439871655,48.42736049210605,97.69169487426369,332.0432046514902,134.5,14,3674,FGF_1_220318,TE,4.790017246252094,3.2610185643818723,0.9793102187002709,5.128679987137491,3.9463652980787844,250ng/ml FGF,Batch 1
313,3.055803567324462,1.8566162860206983,1.4467085856306845,3.397118225044578,46.42429891069234,116.42666161398297,368.612957526687,134,11,3566,FGF_1_220318,TE,3.8473620109269557,2.7105604590366763,0.9741889324983396,3.8498858609247284,3.903876977321494,250ng/ml FGF,Batch 1
315,2.260828329760548,1.7656540223800161,1.4380956940165701,3.2502539366875935,50.22395969004725,335.69693405879207,40.79258502965382,130.5,4,998,FGF_1_220318,TE,3.474748731179665,2.6056934899537754,0.9524203483036735,3.737079011876668,3.9808207722324638,250ng/ml FGF,Batch 1
318,6.66873541574437,2.8262257270653404,1.4139283839724304,8.654083335658807,47.05279619094219,445.3797908471864,289.9325216753435,132.5,6,1255,FGF_1_220318,TE,4.597169028891919,3.1073133848034487,0.944500946616385,4.7555658390507,3.9165848514185138,250ng/ml FGF,Batch 1
320,5.304117695543217,2.0960657780939815,1.4577299296191413,5.024236020714838,34.403566240538716,99.2964868211326,132.86277760049217,138.5,18,4659,FGF_1_220318,TE,4.490477723316548,2.902106193456859,1.002089171789995,4.329440006008672,3.6064331112188808,250ng/ml FGF,Batch 1
321,7.1102779898597035,2.5754829918005906,1.446621677889366,9.011400453896558,41.31478821584315,80.96561131391341,181.69925504199045,139,19,4526,FGF_1_220318,TE,4.793718470076421,3.115877291526119,0.9966971000665507,4.923450259426273,3.78973936225892,250ng/ml FGF,Batch 1
324,3.460064826264041,2.1068741152123787,1.4910749293103278,3.485199711875501,42.00311801957671,130.20672394056368,398.8687305274304,135.5,8,2301,FGF_1_220318,TE,4.002165831667452,2.860418941553207,1.0111636009677243,3.9048888952380194,3.8045374385824635,250ng/ml FGF,Batch 1
330,2.8724655669051864,1.6817529934895559,1.4472875539782883,2.5440284534735986,32.673051515668035,224.284322898699,27.60304051312889,138,9,2536,FGF_1_220318,TE,3.866993346906778,2.674087454497258,0.9926436120944637,3.6391328592643726,3.5545771998388,250ng/ml FGF,Batch 1
334,8.382516762996998,2.677508308545565,1.4557735346618492,7.634566634647067,42.043706193776195,82.95232565532159,272.8345252170727,139.5,8,1576,FGF_1_220318,TE,4.968510830103992,3.162530393275529,1.0052599268902356,4.767449918172369,3.807474979116972,250ng/ml FGF,Batch 1
336,1.9737145163090213,1.2509844347026848,1.4147419188839132,2.3451068541492743,51.482783140941144,385.52642679577275,455.6947378558442,138,5,1179,FGF_1_220318,TE,3.4917557639251484,2.378202019568246,0.9699011743145056,3.5577183310761447,4.0092728999807195,250ng/ml FGF,Batch 1
338,4.110248524199383,1.7677779151652113,1.4276952182543092,3.762128485160511,42.21404236028866,190.22481847830875,40.93609594262841,145.5,18,4455,FGF_1_220318,TE,4.378110168528445,2.8410468198621155,1.0128671735464312,4.177385790877398,3.8144757357679695,250ng/ml FGF,Batch 1
341,4.184821360859643,2.224564551583423,1.3979595893347885,7.4065460870936155,54.594890778994184,434.69838062589133,281.604903965972,145,17,6633,FGF_1_220318,TE,4.385902620667794,3.063068010528551,0.989564168306964,4.844950070206417,4.071416116408772,250ng/ml FGF,Batch 1
346,3.934860276043015,1.947880251166614,1.4204794339029343,6.633530016197055,45.93111292002926,112.88989055547131,114.71179465087667,147.5,18,4023,FGF_1_220318,TE,4.37525367901641,2.96928014142215,1.0168278601052503,4.78373438946753,3.8998511978747032,250ng/ml FGF,Batch 1
354,5.176179948899479,1.856887993258359,1.4193038192147516,6.661142295374692,47.35461280386041,277.40345154992133,475.07149742973763,149,15,4789,FGF_1_220318,TE,4.680002444690308,2.944858013730811,1.0227704288948198,4.81729414023518,3.9311120238036183,250ng/ml FGF,Batch 1
355,4.573541962110631,2.8346803198347876,1.4435970940830722,18.252928312259158,53.51758719538775,393.83413856312325,423.00619119667346,143.5,4,964,FGF_1_220318,TE,4.44416161262817,3.2820111924033974,1.014915679139781,5.717497433473213,4.050746796870249,250ng/ml FGF,Batch 1
357,4.652642613259994,2.1838750732558503,1.4057556938810694,5.5671363459080325,50.729537067691,126.70892611591509,366.19773558244907,153.5,22,6389,FGF_1_220318,TE,4.66506139033871,3.177294209887408,1.0334910574146787,4.7261046680324075,4.002174133307114,250ng/ml FGF,Batch 1
359,4.495070837300824,2.378041632158612,1.4795283305801405,5.80944039875843,47.98970898962714,102.37160015316486,333.9578153702952,145,5,1103,FGF_1_220318,TE,4.457418380892415,3.1297812254647996,1.0462698289524757,4.602073815716866,3.942462657491368,250ng/ml FGF,Batch 1
360,5.3674905318195,1.8933525683468806,1.4222966277516436,7.524968213357386,48.035385110020876,334.8960125867115,474.3247586320252,148,7,1586,FGF_1_220318,TE,4.695919646447006,2.948694033509283,1.0203630584327945,4.919624070469041,3.944892764784757,250ng/ml FGF,Batch 1
361,3.5589812463329555,2.3064123532516034,1.4177309063217836,5.784781401640766,55.50805452333134,419.06646996338253,334.3804821948816,152.5,16,4984,FGF_1_220318,TE,4.3767316961433345,3.216274063399173,1.0374594306228548,4.7448498170849724,4.091700850244132,250ng/ml FGF,Batch 1
363,2.1524571088086843,1.9140095363243772,1.3974990305950035,1.8857695133362133,47.91807189617455,87.55209645056357,271.8113688886086,148,5,1202,FGF_1_220318,TE,3.7821970175083046,2.95954463559055,1.0027756296901393,3.5357731898045888,3.9424475578805445,250ng/ml FGF,Batch 1
365,3.204264368377494,2.44972168216599,1.3989435922261526,8.892308469828086,53.931351121398464,388.7715440896161,419.70898990242017,154.5,16,6553,FGF_1_220318,TE,4.312493554855411,3.3077728863920974,1.0331474075747527,5.214007784013708,4.063870576447455,250ng/ml FGF,Batch 1
366,5.35880438465556,2.1533517862430296,1.4059622310317745,5.936416116194658,49.81811373766203,84.20928091164537,243.4577089893084,149,5,973,FGF_1_220318,TE,4.714675351341141,3.0929742337517263,1.0133265445206783,4.702110591124272,3.981826332760836,250ng/ml FGF,Batch 1
367,3.0607756956296233,1.6456738518998988,1.428484747798122,5.171510523939654,50.68870214468325,238.24014313965637,469.95282445164617,153.5,14,3728,FGF_1_220318,TE,4.246305585371748,2.894358265702533,1.0495291725785483,4.6523900582703615,4.001368857155527,250ng/ml FGF,Batch 1
369,3.0954531284754156,1.6148615826802355,1.4589289511085157,0.22624263118651622,44.602806018957466,200.86432668010215,89.08361604031467,158.82608695652175,22,10339,FGF_1_220318,TE,4.366091622532139,2.9585993873733245,1.0946560972468997,1.6279128721588627,3.876088206382722,250ng/ml FGF,Batch 1
371,3.9497314442794087,1.7935898234624852,1.3897581947848239,4.773986379174374,53.74628680261486,422.09028139824755,200.69551791622075,151.5,6,2058,FGF_1_220318,TE,4.460526893282303,2.949202253763093,1.0130193338404958,4.533200631820604,4.058954430394967,250ng/ml FGF,Batch 1
376,6.3734047722257365,2.2170200379933314,1.3904853255234588,7.386202243317884,43.36766610238744,88.11083571353043,181.33072492735283,154,9,2096,FGF_1_220318,TE,4.98994169022935,3.2001616798485735,1.0248264850249358,5.0186351152604,3.8456267465763276,250ng/ml FGF,Batch 1
380,1.6182733749930185,1.0546397795708926,1.3917707943648419,1.9052288611036492,47.74613591975221,334.6186060695061,472.15224019499055,154.5,4,1002,FGF_1_220318,TE,3.6294013644492464,2.4650517293422984,1.0280072902796058,3.6734644763693693,3.9420569948756032,250ng/ml FGF,Batch 1
382,3.182394644195948,1.599958689140498,1.3952119807566676,5.5090723553933,54.530586029835646,156.83599193827985,72.42214480888066,158,9,2408,FGF_1_220318,TE,4.37695863616666,2.936433243067293,1.0462743517729056,4.803838071760689,4.076645583643219,250ng/ml FGF,Batch 1
384,2.2331674873503595,1.5894504559908929,1.3864977281685873,3.086674008927032,53.67834501460298,411.9079057905751,190.1341840289333,164.5,20,11227,FGF_1_220318,TE,4.15519830162559,3.031309710042104,1.06934809783221,4.351975860318199,4.064097524646333,250ng/ml FGF,Batch 1
386,2.071128125982832,1.0837292116266501,1.3475152956758858,2.3923705756685774,50.6683579041671,317.1635702030783,72.68117468855405,156.5,4,1148,FGF_1_220318,TE,3.916872085764379,2.5234781477469914,1.0047224307921716,3.940344292413968,4.002446192912103,250ng/ml FGF,Batch 1
388,4.091905507469451,2.227915611087024,1.4002438430680693,6.473497808516374,55.69092541355549,426.66772522682425,279.33862573560407,157.5,4,1013,FGF_1_220318,TE,4.6181408246877895,3.259699221663824,1.0476173042461627,4.955353723444078,4.097454542316711,250ng/ml FGF,Batch 1
392,2.3119449996061094,1.561360038320993,1.3758701775922204,2.6016117210942045,58.64487639901854,105.11715350459474,259.2503754613952,167,21,6052,FGF_1_220318,TE,4.240803146339644,3.0525049760760226,1.0729382137184453,4.230028775655363,4.153820227655759,250ng/ml FGF,Batch 1
400,1.600643011605914,0.9177483328168881,1.3752355853360168,1.7656335389857276,48.393763073677675,278.52083026214103,469.3606936741384,160.5,6,1880,FGF_1_220318,TE,3.7406993559321906,2.4196950216223754,1.0431382017646638,3.7149997426402903,3.9584873137228214,250ng/ml FGF,Batch 1
405,1.8179267760282836,1.601773488342247,1.3719684370297676,2.035978357222473,46.31388133623818,93.53004922662075,183.2725403043122,163.5,4,837,FGF_1_220318,TE,3.929108997696952,3.0234222584635697,1.0543007904116894,3.9162709613726365,3.9160369642885504,250ng/ml FGF,Batch 1
406,2.7931670323298183,1.8694800092814494,1.3943214012947363,3.8320623029373104,53.72807780682455,402.9217488724931,255.594089129209,173.5,24,13958,FGF_1_220318,TE,4.562321902319522,3.334063014276155,1.115597420182504,4.744714064033278,4.069459906481128,250ng/ml FGF,Batch 1
411,2.7436804094002456,1.442633816043681,1.376555229720811,6.651606633858043,54.993779806613105,345.10207356924195,417.51301092341464,173.5,18,8706,FGF_1_220318,TE,4.544446693150752,3.0748889997114563,1.1027746676068562,5.296158308605449,4.0927442190004,250ng/ml FGF,Batch 1
414,3.291378324762389,1.8950872330490727,1.3919030978859341,4.961200711991076,54.49280924366824,185.28834568587538,390.3239298629088,175.5,18,5374,FGF_1_220318,TE,4.767197362597762,3.3788870036940044,1.1228889396299875,5.042160691398215,4.084578751812344,250ng/ml FGF,Batch 1
